"X","V1","V2","V3","End","Interval"
699263,"chr22","17927903_17928212_AluSx1_SINE",81,17928212,5
699284,"chr22","17961820_17962012_AluY_SINE",83,17962012,5
699288,"chr22","17964517_17964817_AluJb_SINE",86,17964817,5
699291,"chr22","17967974_17968264_AluSq2_SINE",71,17968264,5
699301,"chr22","17978009_17978319_AluSx3_SINE",82,17978319,5
699307,"chr22","17984559_17984867_AluSx1_SINE",85,17984867,5
699309,"chr22","17985673_17985985_AluSx_SINE",83,17985985,5
699310,"chr22","17989625_17989936_AluSc8_SINE",86,17989936,5
699323,"chr22","18006224_18006529_AluSg4_SINE",81,18006529,5
699339,"chr22","18017412_18017697_AluSx_SINE",81,18017697,5
699352,"chr22","18036838_18037149_AluSq10_SINE",81,18037149,5
699376,"chr22","18064856_18065149_AluY_SINE",86,18065149,5
699384,"chr22","18071939_18072241_AluSg_SINE",78,18072241,5
699385,"chr22","18075566_18075853_AluY_SINE",83,18075853,5
699387,"chr22","18077820_18078112_AluSx1_SINE",80,18078112,5
699391,"chr22","18085146_18085440_AluSc8_SINE",83,18085440,5
699397,"chr22","18089921_18090196_AluSc5_SINE",81,18090196,5
699410,"chr22","18101483_18101775_AluSx_SINE",81,18101775,5
699420,"chr22","18110745_18111031_AluSx_SINE",80,18111031,5
699430,"chr22","18118807_18119113_AluSz_SINE",81,18119113,5
699445,"chr22","18130614_18130903_AluSc8_SINE",83,18130903,5
699469,"chr22","18145305_18145605_AluJb_SINE",83,18145605,6
699476,"chr22","18151788_18152097_AluY_SINE",82,18152097,6
699477,"chr22","18153139_18153429_AluSp_SINE",80,18153429,6
699478,"chr22","18153878_18154183_AluY_SINE",82,18154183,6
699503,"chr22","18178133_18178385_AluSc8_SINE",81,18178385,6
699506,"chr22","18184409_18184710_AluSz_SINE",81,18184710,6
699518,"chr22","18201642_18201946_AluSz_SINE",76,18201946,6
699527,"chr22","18220122_18220410_AluSx_SINE",80,18220410,6
699533,"chr22","18230695_18230993_AluY_SINE",81,18230993,6
699534,"chr22","18230993_18231300_AluY_SINE",81,18231300,6
699555,"chr22","18279990_18280273_AluJb_SINE",74,18280273,6
699561,"chr22","18292119_18292395_AluSc5_SINE",81,18292395,6
699562,"chr22","18302423_18302736_AluY_SINE",86,18302736,6
699567,"chr22","18322024_18322321_AluSz_SINE",81,18322321,6
699571,"chr22","18326618_18326910_AluY_SINE",83,18326910,6
699577,"chr22","18345020_18345325_AluY_SINE",88,18345325,6
699582,"chr22","18383092_18383382_AluJb_SINE",82,18383382,6
699588,"chr22","18404257_18404553_AluSz_SINE",81,18404553,6
699594,"chr22","18425931_18426225_AluSx1_SINE",82,18426225,6
699597,"chr22","18431699_18431992_AluSz_SINE",81,18431992,6
699598,"chr22","18433097_18433402_AluSq2_SINE",78,18433402,6
699622,"chr22","18469006_18469296_AluSx_SINE",81,18469296,6
699624,"chr22","18471217_18471521_AluSg4_SINE",83,18471521,6
699632,"chr22","18485114_18485416_AluSg_SINE",81,18485416,6
699633,"chr22","18485640_18485944_AluY_SINE",86,18485944,6
699635,"chr22","18487021_18487326_AluSp_SINE",80,18487326,6
699643,"chr22","18499424_18499719_AluY_SINE",82,18499719,6
699649,"chr22","18502572_18502878_AluYf4_SINE",83,18502878,6
699658,"chr22","18523335_18523646_AluY_SINE",82,18523646,6
699659,"chr22","18525984_18526263_AluSx_SINE",82,18526263,6
699660,"chr22","18526304_18526599_AluJb_SINE",84,18526599,6
699689,"chr22","18571263_18571510_AluSz_SINE",78,18571510,6
699714,"chr22","18618414_18618718_AluSz_SINE",82,18618718,6
699717,"chr22","18621466_18621760_AluSx1_SINE",81,18621760,6
699761,"chr22","18924557_18924845_AluY_SINE",79,18924845,7
699766,"chr22","18969643_18969939_AluSx1_SINE",82,18969939,7
699769,"chr22","18971235_18971551_AluSg_SINE",90,18971551,7
699772,"chr22","18973663_18973958_AluSx_SINE",81,18973958,7
699781,"chr22","18995020_18995298_AluSx_SINE",80,18995298,7
699784,"chr22","18999447_18999748_AluSq2_SINE",81,18999748,7
699788,"chr22","19003165_19003458_AluSx_SINE",81,19003458,7
699806,"chr22","19060104_19060403_AluSc_SINE",82,19060403,7
699825,"chr22","19084787_19085079_AluSg7_SINE",80,19085079,7
699829,"chr22","19087978_19088192_AluSc8_SINE",83,19088192,7
699839,"chr22","19123570_19123799_AluSg_SINE",81,19123799,7
699854,"chr22","19145838_19146149_AluSx_SINE",83,19146149,8
699863,"chr22","19152834_19153147_AluY_SINE",83,19153147,8
699865,"chr22","19153779_19154091_AluSq4_SINE",84,19154091,8
699875,"chr22","19190542_19190844_AluSq2_SINE",81,19190844,8
699876,"chr22","19192737_19193032_AluJb_SINE",81,19193032,8
699881,"chr22","19202186_19202466_AluSx1_SINE",80,19202466,8
699884,"chr22","19206666_19206993_AluSz_SINE",76,19206993,8
699885,"chr22","19206995_19207294_AluSz_SINE",81,19207294,8
699891,"chr22","19225585_19225912_AluSx_SINE",81,19225912,8
699894,"chr22","19229813_19230115_AluSg_SINE",81,19230115,8
699899,"chr22","19235076_19235383_AluSq2_SINE",81,19235383,8
699905,"chr22","19243150_19243451_AluSx_SINE",81,19243451,8
699907,"chr22","19248638_19248932_AluY_SINE",80,19248932,8
699909,"chr22","19249542_19249848_AluSc_SINE",83,19249848,8
699911,"chr22","19250272_19250572_AluSz_SINE",81,19250572,8
699925,"chr22","19266645_19266933_AluSz_SINE",82,19266933,8
699929,"chr22","19270381_19270694_AluSx1_SINE",81,19270694,8
699934,"chr22","19272517_19272827_AluY_SINE",82,19272827,8
699951,"chr22","19298204_19298511_AluSc_SINE",82,19298511,8
699956,"chr22","19302203_19302506_AluY_SINE",84,19302506,8
699958,"chr22","19304546_19304850_AluSz_SINE",81,19304850,8
699962,"chr22","19311268_19311562_AluSx1_SINE",84,19311562,8
699965,"chr22","19315201_19315511_AluYk4_SINE",82,19315511,8
699973,"chr22","19325321_19325614_AluSx1_SINE",81,19325614,8
699974,"chr22","19326875_19327174_AluSz6_SINE",83,19327174,8
699977,"chr22","19329927_19330210_AluSx3_SINE",82,19330210,8
699980,"chr22","19335179_19335489_AluSx_SINE",81,19335489,8
699985,"chr22","19345526_19345739_AluSx_SINE",81,19345739,8
699989,"chr22","19354283_19354585_AluSx3_SINE",82,19354585,8
699995,"chr22","19361573_19361808_AluSx1_SINE",82,19361808,8
699998,"chr22","19367341_19367627_AluSc_SINE",82,19367627,8
700001,"chr22","19371559_19371866_AluSc5_SINE",81,19371866,8
700008,"chr22","19396802_19397105_AluSx_SINE",81,19397105,8
700020,"chr22","19421287_19421591_AluSx1_SINE",81,19421591,8
700024,"chr22","19426636_19426941_AluSx_SINE",81,19426941,8
700034,"chr22","19445963_19446265_AluSx_SINE",80,19446265,8
700036,"chr22","19449906_19450201_AluSx_SINE",80,19450201,8
700037,"chr22","19457961_19458264_AluSz_SINE",81,19458264,8
700039,"chr22","19468892_19469195_AluY_SINE",83,19469195,8
700040,"chr22","19469195_19469469_AluSx1_SINE",81,19469469,8
700042,"chr22","19470673_19470976_AluY_SINE",82,19470976,8
700047,"chr22","19475154_19475455_AluY_SINE",82,19475455,8
700052,"chr22","19480950_19481263_AluSx_SINE",81,19481263,8
700054,"chr22","19488417_19488732_AluSx4_SINE",84,19488732,8
700057,"chr22","19491809_19492121_AluSp_SINE",80,19492121,8
700067,"chr22","19519161_19519461_AluSz_SINE",73,19519461,8
700077,"chr22","19526358_19526677_AluSx1_SINE",88,19526677,8
700083,"chr22","19531043_19531354_AluSz_SINE",81,19531354,8
700096,"chr22","19542682_19542989_AluSz_SINE",82,19542989,8
700102,"chr22","19549072_19549373_AluY_SINE",82,19549373,8
700108,"chr22","19560208_19560517_AluSc_SINE",84,19560517,8
700110,"chr22","19562743_19563057_AluSz_SINE",80,19563057,8
700125,"chr22","19582345_19582654_AluSx1_SINE",80,19582654,8
700135,"chr22","19596975_19597234_AluJb_SINE",82,19597234,8
700143,"chr22","19611794_19612103_AluSx_SINE",81,19612103,8
700146,"chr22","19616402_19616701_AluSx1_SINE",83,19616701,8
700157,"chr22","19637227_19637533_AluY_SINE",85,19637533,8
700165,"chr22","19657361_19657683_AluJb_SINE",83,19657683,9
700167,"chr22","19660938_19661245_AluSz_SINE",81,19661245,9
700169,"chr22","19663019_19663293_AluJb_SINE",82,19663293,9
700173,"chr22","19668457_19668765_AluSz_SINE",81,19668765,9
700174,"chr22","19672076_19672355_AluSg_SINE",80,19672355,9
700180,"chr22","19683001_19683308_AluY_SINE",82,19683308,9
700181,"chr22","19684988_19685289_AluSz6_SINE",81,19685289,9
700196,"chr22","19762612_19762917_AluSq2_SINE",82,19762917,9
700206,"chr22","19800925_19801237_AluSx_SINE",83,19801237,9
700212,"chr22","19816350_19816654_AluSx4_SINE",81,19816654,9
700223,"chr22","19844032_19844333_AluSz_SINE",82,19844333,9
700230,"chr22","19853725_19854035_AluY_SINE",83,19854035,9
700232,"chr22","19871195_19871497_AluSq_SINE",80,19871497,9
700254,"chr22","19922074_19922382_AluY_SINE",82,19922382,9
700266,"chr22","19939883_19940191_AluY_SINE",83,19940191,9
700271,"chr22","19943891_19944198_AluSg_SINE",82,19944198,9
700277,"chr22","19993060_19993337_AluY_SINE",83,19993337,9
700284,"chr22","20011095_20011398_AluY_SINE",86,20011398,9
700286,"chr22","20012574_20012915_AluSx_SINE",81,20012915,9
700303,"chr22","20037449_20037752_AluY_SINE",85,20037752,9
700321,"chr22","20062053_20062347_AluSc_SINE",81,20062347,9
700323,"chr22","20062998_20063291_AluY_SINE",82,20063291,9
700325,"chr22","20064681_20064993_AluSc8_SINE",83,20064993,9
700326,"chr22","20065550_20065848_AluSc8_SINE",84,20065848,9
700334,"chr22","20088817_20089113_AluY_SINE",84,20089113,9
700335,"chr22","20090373_20090677_AluSq2_SINE",80,20090677,9
700344,"chr22","20139318_20139617_AluY_SINE",83,20139617,9
700349,"chr22","20163478_20163787_AluSz_SINE",83,20163787,10
700353,"chr22","20177676_20177975_AluSx1_SINE",81,20177975,10
700357,"chr22","20276053_20276348_AluSc5_SINE",81,20276348,10
700422,"chr22","20745247_20745513_AluY_SINE",83,20745513,11
700424,"chr22","20752326_20752630_AluSz_SINE",80,20752630,11
700447,"chr22","20803693_20803992_AluSg_SINE",81,20803992,11
700448,"chr22","20808020_20808320_AluSz_SINE",81,20808320,11
700451,"chr22","20814613_20814926_AluSx3_SINE",83,20814926,11
700456,"chr22","20826251_20826560_AluSz_SINE",81,20826560,11
700466,"chr22","20832792_20833100_AluY_SINE",82,20833100,11
700477,"chr22","20847786_20848056_AluSx3_SINE",83,20848056,11
700480,"chr22","20851282_20851597_AluSc_SINE",86,20851597,11
700482,"chr22","20853713_20853976_AluSx1_SINE",80,20853976,11
700486,"chr22","20856953_20857245_AluY_SINE",82,20857245,11
700489,"chr22","20858926_20859229_AluSq2_SINE",80,20859229,11
700491,"chr22","20860288_20860498_AluSg4_SINE",82,20860498,11
700511,"chr22","20881963_20882263_AluSx4_SINE",80,20882263,11
700535,"chr22","20920317_20920626_AluSx_SINE",81,20920626,11
700579,"chr22","21003017_21003223_AluJb_SINE",81,21003223,11
700580,"chr22","21006312_21006615_AluY_SINE",84,21006615,11
700582,"chr22","21016211_21016492_AluYk4_SINE",82,21016492,11
700584,"chr22","21019792_21020108_AluSq_SINE",82,21020108,11
700594,"chr22","21041303_21041599_AluY_SINE",82,21041599,11
700596,"chr22","21042902_21043211_AluY_SINE",82,21043211,11
700606,"chr22","21069363_21069657_AluSx1_SINE",81,21069657,11
700609,"chr22","21074032_21074339_AluY_SINE",82,21074339,11
700611,"chr22","21077306_21077607_AluY_SINE",82,21077607,11
700613,"chr22","21078130_21078425_AluY_SINE",82,21078425,11
700619,"chr22","21085935_21086239_AluY_SINE",82,21086239,11
700622,"chr22","21097437_21097731_AluSz_SINE",80,21097731,11
700629,"chr22","21109806_21110119_AluSz_SINE",82,21110119,11
700635,"chr22","21117721_21118027_AluSx1_SINE",81,21118027,11
700641,"chr22","21125438_21125722_AluY_SINE",82,21125722,11
700656,"chr22","21161014_21161322_AluSz_SINE",84,21161322,12
700674,"chr22","21185046_21185360_AluSq_SINE",82,21185360,12
700681,"chr22","21192135_21192425_AluSx1_SINE",83,21192425,12
700684,"chr22","21196221_21196545_AluSx1_SINE",93,21196545,12
700689,"chr22","21200849_21201145_AluSz_SINE",81,21201145,12
700713,"chr22","21230166_21230456_AluY_SINE",82,21230456,12
700727,"chr22","21244763_21245068_AluY_SINE",84,21245068,12
700731,"chr22","21246511_21246820_AluY_SINE",82,21246820,12
700732,"chr22","21247255_21247547_AluSz_SINE",81,21247547,12
700733,"chr22","21247746_21248057_AluSx3_SINE",82,21248057,12
700744,"chr22","21253219_21253528_AluY_SINE",82,21253528,12
700756,"chr22","21265786_21266064_AluSx_SINE",81,21266064,12
700757,"chr22","21266240_21266519_AluSx_SINE",69,21266519,12
700764,"chr22","21275991_21276294_AluY_SINE",82,21276294,12
700766,"chr22","21276959_21277260_AluSz_SINE",81,21277260,12
700771,"chr22","21279196_21279495_AluSc_SINE",81,21279495,12
700774,"chr22","21281852_21282160_AluSx1_SINE",81,21282160,12
700785,"chr22","21287672_21287972_AluSq2_SINE",82,21287972,12
700787,"chr22","21289410_21289700_AluSx1_SINE",81,21289700,12
700794,"chr22","21295876_21296112_AluSg7_SINE",81,21296112,12
700804,"chr22","21304677_21305001_AluSx_SINE",80,21305001,12
700806,"chr22","21309032_21309316_AluSx_SINE",82,21309316,12
700812,"chr22","21313582_21313876_AluJb_SINE",83,21313876,12
700820,"chr22","21329252_21329554_AluSx_SINE",85,21329554,12
700830,"chr22","21362492_21362804_AluY_SINE",83,21362804,12
700844,"chr22","21393797_21394102_AluSc_SINE",81,21394102,12
700848,"chr22","21401098_21401400_AluSx1_SINE",82,21401400,12
700849,"chr22","21404322_21404623_AluSg_SINE",81,21404623,12
700861,"chr22","21435698_21435973_AluSx3_SINE",84,21435973,12
700866,"chr22","21439304_21439575_AluY_SINE",82,21439575,12
700873,"chr22","21443722_21443934_AluSp_SINE",80,21443934,12
700878,"chr22","21449052_21449342_AluSx_SINE",80,21449342,12
700883,"chr22","21455837_21456136_AluSx1_SINE",81,21456136,12
700886,"chr22","21461939_21462241_AluSx_SINE",80,21462241,12
700906,"chr22","21736108_21736416_AluY_SINE",85,21736416,13
700954,"chr22","21929263_21929577_AluSz_SINE",83,21929577,13
700956,"chr22","21929920_21930223_AluSx_SINE",81,21930223,13
700957,"chr22","21931259_21931556_AluY_SINE",82,21931556,13
700959,"chr22","21934726_21935032_AluSx3_SINE",83,21935032,13
700964,"chr22","21938467_21938763_AluSx4_SINE",80,21938763,13
700970,"chr22","21941484_21941767_AluSc5_SINE",81,21941767,13
700972,"chr22","21943431_21943734_AluY_SINE",84,21943734,13
700975,"chr22","21950159_21950446_AluSc_SINE",81,21950446,13
700989,"chr22","21958507_21958793_AluSz_SINE",81,21958793,13
700997,"chr22","21966930_21967224_AluSx_SINE",74,21967224,13
701000,"chr22","21970657_21970964_AluSc_SINE",84,21970964,13
701006,"chr22","21973975_21974231_AluSx_SINE",81,21974231,13
701013,"chr22","21991682_21991972_AluSx1_SINE",79,21991972,13
701014,"chr22","21991972_21992246_AluSx1_SINE",81,21992246,13
701020,"chr22","21994504_21994737_AluSx_SINE",81,21994737,13
701041,"chr22","22016806_22017103_AluSc_SINE",81,22017103,13
701046,"chr22","22022633_22022945_AluY_SINE",85,22022945,13
701051,"chr22","22032513_22032815_AluJb_SINE",80,22032815,13
701060,"chr22","22045687_22045992_AluY_SINE",82,22045992,13
701062,"chr22","22046932_22047230_AluY_SINE",83,22047230,13
701071,"chr22","22069501_22069811_AluSc_SINE",81,22069811,13
701073,"chr22","22071372_22071689_AluSg_SINE",81,22071689,13
701085,"chr22","22078545_22078838_AluSx1_SINE",81,22078838,13
701092,"chr22","22084534_22084811_AluSx1_SINE",80,22084811,13
701094,"chr22","22086788_22087099_AluSc_SINE",81,22087099,13
701098,"chr22","22091491_22091801_AluSx1_SINE",81,22091801,13
701101,"chr22","22096483_22096784_AluSx1_SINE",81,22096784,13
701104,"chr22","22097598_22097905_AluSc_SINE",81,22097905,13
701111,"chr22","22103453_22103667_AluJb_SINE",77,22103667,13
701123,"chr22","22125388_22125680_AluSz_SINE",80,22125680,13
701126,"chr22","22131745_22132056_AluSz6_SINE",81,22132056,13
701132,"chr22","22137470_22137760_AluYc_SINE",83,22137760,13
701140,"chr22","22141996_22142293_AluSg_SINE",81,22142293,13
701141,"chr22","22143332_22143630_AluSx1_SINE",83,22143630,13
701153,"chr22","22155222_22155510_AluSx_SINE",83,22155510,13
701155,"chr22","22159077_22159392_AluY_SINE",90,22159392,13
701156,"chr22","22163036_22163325_AluSz_SINE",83,22163325,13
701157,"chr22","22163960_22164248_AluY_SINE",81,22164248,13
701158,"chr22","22164676_22164997_AluSc_SINE",81,22164997,13
701161,"chr22","22167995_22168286_AluSq_SINE",81,22168286,13
701174,"chr22","22187857_22188137_AluSz_SINE",70,22188137,13
701177,"chr22","22192364_22192657_AluSx_SINE",82,22192657,14
701189,"chr22","22207348_22207643_AluSx_SINE",81,22207643,14
701197,"chr22","22220397_22220692_AluSc_SINE",82,22220692,14
701203,"chr22","22226256_22226553_AluSx3_SINE",86,22226553,14
701206,"chr22","22228768_22229079_AluY_SINE",82,22229079,14
701223,"chr22","22243385_22243678_AluSc_SINE",81,22243678,14
701225,"chr22","22245540_22245821_AluY_SINE",82,22245821,14
701228,"chr22","22247022_22247312_AluY_SINE",83,22247312,14
701232,"chr22","22249728_22250021_AluY_SINE",82,22250021,14
701243,"chr22","22256832_22257120_AluJb_SINE",80,22257120,14
701246,"chr22","22259547_22259855_AluSq2_SINE",81,22259855,14
701249,"chr22","22261750_22262051_AluSx1_SINE",82,22262051,14
701250,"chr22","22263032_22263340_AluSq_SINE",81,22263340,14
701251,"chr22","22263420_22263730_AluSq10_SINE",83,22263730,14
701254,"chr22","22266145_22266448_AluSx1_SINE",81,22266448,14
701257,"chr22","22267709_22268018_AluSg_SINE",85,22268018,14
701258,"chr22","22268059_22268358_AluSx_SINE",82,22268358,14
701261,"chr22","22269540_22269853_AluSx3_SINE",81,22269853,14
701272,"chr22","22290087_22290395_AluSz_SINE",81,22290395,14
701276,"chr22","22317423_22317732_AluSx1_SINE",83,22317732,14
701278,"chr22","22323690_22324002_AluSx1_SINE",81,22324002,14
701281,"chr22","22337797_22338063_AluSc8_SINE",83,22338063,14
701283,"chr22","22340173_22340484_AluSp_SINE",82,22340484,14
701293,"chr22","22359611_22359906_AluSz_SINE",81,22359906,14
701298,"chr22","22363106_22363412_AluSg_SINE",85,22363412,14
701303,"chr22","22370810_22371130_AluSx3_SINE",102,22371130,14
701313,"chr22","22418288_22418584_AluY_SINE",84,22418584,14
701314,"chr22","22420220_22420532_AluSz_SINE",81,22420532,14
701321,"chr22","22456133_22456423_AluSc_SINE",85,22456423,14
701344,"chr22","22587876_22588177_AluSx_SINE",81,22588177,14
701350,"chr22","22594418_22594703_AluSz_SINE",81,22594703,14
701357,"chr22","22602382_22602689_AluSx1_SINE",81,22602689,14
701359,"chr22","22610003_22610298_AluSz_SINE",82,22610298,14
701375,"chr22","22729307_22729584_AluY_SINE",82,22729584,15
701389,"chr22","22825484_22825784_AluSc8_SINE",82,22825784,15
701397,"chr22","22836082_22836366_AluSz_SINE",81,22836366,15
701414,"chr22","22858465_22858765_AluSx3_SINE",82,22858765,15
701421,"chr22","22877213_22877501_AluSx_SINE",81,22877501,15
701425,"chr22","22882105_22882417_AluSc8_SINE",82,22882417,15
701427,"chr22","22884085_22884383_AluY_SINE",82,22884383,15
701431,"chr22","22887102_22887398_AluSx_SINE",81,22887398,15
701434,"chr22","22897704_22897958_AluSz_SINE",82,22897958,15
701437,"chr22","22902974_22903274_AluY_SINE",81,22903274,15
701440,"chr22","22920441_22920751_AluSq_SINE",79,22920751,15
701456,"chr22","22964957_22965261_AluSz_SINE",85,22965261,15
701469,"chr22","22999413_22999711_AluSx_SINE",81,22999711,15
701472,"chr22","23020042_23020332_AluSc_SINE",86,23020332,15
701483,"chr22","23135877_23136180_AluY_SINE",82,23136180,15
701484,"chr22","23137387_23137684_AluSc_SINE",81,23137684,15
701494,"chr22","23185144_23185419_AluSq10_SINE",84,23185419,15
701516,"chr22","23357673_23357880_AluSq2_SINE",82,23357880,16
701518,"chr22","23361298_23361612_AluY_SINE",82,23361612,16
701519,"chr22","23362133_23362415_AluSc_SINE",81,23362415,16
701541,"chr22","23476769_23477070_AluSz6_SINE",82,23477070,16
701545,"chr22","23481525_23481835_AluSx1_SINE",81,23481835,16
701552,"chr22","23499441_23499744_AluY_SINE",91,23499744,16
701558,"chr22","23514620_23514826_AluYc_SINE",84,23514826,16
701565,"chr22","23531057_23531345_AluSx_SINE",74,23531345,16
701567,"chr22","23532349_23532654_AluSq2_SINE",81,23532654,16
701584,"chr22","23566786_23567084_AluSz_SINE",81,23567084,16
701586,"chr22","23575692_23576006_AluSz_SINE",83,23576006,16
701595,"chr22","23594605_23594917_AluSx1_SINE",82,23594917,16
701605,"chr22","23643227_23643507_AluSz_SINE",83,23643507,16
701618,"chr22","23674363_23674645_AluSg_SINE",81,23674645,16
701632,"chr22","23732802_23733103_AluSz_SINE",81,23733103,17
701634,"chr22","23748974_23749287_AluSz6_SINE",81,23749287,17
701637,"chr22","23766991_23767303_AluSx_SINE",83,23767303,17
701640,"chr22","23769363_23769669_AluSx1_SINE",80,23769669,17
701643,"chr22","23777812_23778091_AluSx1_SINE",80,23778091,17
701658,"chr22","23833468_23833778_AluY_SINE",83,23833778,17
701669,"chr22","23851175_23851474_AluY_SINE",82,23851474,17
701675,"chr22","23862432_23862713_AluSc8_SINE",86,23862713,17
701703,"chr22","23928403_23928692_AluJb_SINE",81,23928692,17
701709,"chr22","23935705_23936011_AluSc_SINE",81,23936011,17
701714,"chr22","23953566_23953830_AluY_SINE",82,23953830,17
701727,"chr22","23975506_23975812_AluSx_SINE",81,23975812,17
701738,"chr22","23986130_23986425_AluSc_SINE",81,23986425,17
701743,"chr22","23988926_23989236_AluSz_SINE",81,23989236,17
701747,"chr22","23992662_23992977_AluSq2_SINE",82,23992977,17
701769,"chr22","24011939_24012234_AluSx_SINE",81,24012234,17
701772,"chr22","24023033_24023348_AluSx_SINE",81,24023348,17
701775,"chr22","24045696_24046005_AluSz_SINE",81,24046005,17
701789,"chr22","24066335_24066577_AluSz_SINE",81,24066577,17
701796,"chr22","24069681_24069965_AluSx_SINE",81,24069965,17
701802,"chr22","24073671_24073988_AluSp_SINE",81,24073988,17
701806,"chr22","24075724_24076025_AluSq2_SINE",83,24076025,17
701809,"chr22","24080523_24080836_AluSz_SINE",82,24080836,17
701824,"chr22","24098197_24098494_AluY_SINE",82,24098494,17
701831,"chr22","24101381_24101687_AluSq2_SINE",84,24101687,17
701835,"chr22","24104195_24104512_AluY_SINE",84,24104512,17
701848,"chr22","24132748_24133061_AluJo_SINE",81,24133061,17
701855,"chr22","24140955_24141255_AluY_SINE",82,24141255,17
701861,"chr22","24150309_24150607_AluY_SINE",83,24150607,17
701865,"chr22","24152076_24152381_AluSx3_SINE",84,24152381,17
701866,"chr22","24155052_24155351_AluY_SINE",83,24155351,17
701887,"chr22","24186030_24186337_AluSx_SINE",81,24186337,17
701894,"chr22","24194591_24194895_AluJb_SINE",82,24194895,17
701907,"chr22","24213644_24213940_AluY_SINE",85,24213940,18
701909,"chr22","24215212_24215487_AluSx_SINE",81,24215487,18
701914,"chr22","24222127_24222475_AluSc_SINE",81,24222475,18
701920,"chr22","24229686_24229990_AluSc8_SINE",83,24229990,18
701924,"chr22","24260216_24260520_AluSx3_SINE",81,24260520,18
701932,"chr22","24267688_24267991_AluSz_SINE",81,24267991,18
701983,"chr22","24409634_24409947_AluY_SINE",83,24409947,18
701988,"chr22","24415569_24415867_AluSx3_SINE",82,24415867,18
701992,"chr22","24420185_24420480_AluSx1_SINE",80,24420480,18
701996,"chr22","24429231_24429550_AluSx1_SINE",82,24429550,18
701997,"chr22","24433425_24433736_AluSz_SINE",81,24433736,18
702001,"chr22","24439933_24440234_AluJb_SINE",81,24440234,18
702002,"chr22","24441387_24441685_AluY_SINE",87,24441685,18
702005,"chr22","24453406_24453698_AluYk4_SINE",82,24453698,18
702008,"chr22","24460661_24460968_AluSq2_SINE",82,24460968,18
702017,"chr22","24516506_24516808_AluSx_SINE",81,24516808,18
