"X","V1","V2","V3","End","Interval"
486350,"chr13","21528828_21529135_AluSc8_SINE",81,21529135,6
486352,"chr13","21531562_21531872_AluSq2_SINE",81,21531872,6
486367,"chr13","21552052_21552353_AluSx3_SINE",82,21552353,7
486369,"chr13","21556445_21556749_AluSp_SINE",81,21556749,7
486370,"chr13","21556848_21557151_AluSp_SINE",80,21557151,7
486372,"chr13","21559595_21559899_AluSz_SINE",81,21559899,7
486378,"chr13","21574238_21574517_AluSc8_SINE",82,21574517,7
486380,"chr13","21576513_21576815_AluJb_SINE",84,21576815,7
486383,"chr13","21578291_21578589_AluSq2_SINE",80,21578589,7
486384,"chr13","21579969_21580305_AluSp_SINE",104,21580305,7
486386,"chr13","21587822_21588139_AluJr_SINE",86,21588139,7
486397,"chr13","21603957_21604284_AluSx_SINE",81,21604284,7
486427,"chr13","21647959_21648254_AluSx1_SINE",81,21648254,7
486433,"chr13","21657961_21658251_AluSc8_SINE",79,21658251,7
486434,"chr13","21659223_21659516_AluSx_SINE",83,21659516,7
486436,"chr13","21663798_21664089_AluSx1_SINE",81,21664089,7
486441,"chr13","21669081_21669372_AluSg_SINE",81,21669372,7
486457,"chr13","21687608_21687834_AluSx4_SINE",81,21687834,7
486464,"chr13","21696095_21696386_AluSx_SINE",83,21696386,7
486473,"chr13","21706083_21706385_AluSx_SINE",82,21706385,7
486477,"chr13","21712146_21712449_AluSg7_SINE",83,21712449,7
486478,"chr13","21713087_21713390_AluSq_SINE",80,21713390,7
486486,"chr13","21720199_21720493_AluSx1_SINE",81,21720493,7
486503,"chr13","21745433_21745721_AluY_SINE",83,21745721,7
486520,"chr13","21763374_21763731_AluSx_SINE",92,21763731,7
486546,"chr13","21839638_21839919_AluSq2_SINE",81,21839919,7
486555,"chr13","21849122_21849420_AluSq_SINE",83,21849420,7
486559,"chr13","21875059_21875358_AluSx_SINE",81,21875358,7
486560,"chr13","21876959_21877263_AluSc8_SINE",83,21877263,7
486561,"chr13","21888896_21889206_AluSg4_SINE",83,21889206,7
486565,"chr13","21915269_21915580_AluSx1_SINE",80,21915580,7
486583,"chr13","21954650_21954945_AluSc8_SINE",81,21954945,7
486589,"chr13","21967610_21967868_AluSx_SINE",81,21967868,7
486596,"chr13","21974872_21975083_AluSx1_SINE",81,21975083,7
486598,"chr13","21977817_21978125_AluSx_SINE",81,21978125,7
486603,"chr13","21991565_21991877_AluSq_SINE",80,21991877,7
486612,"chr13","22016611_22016911_AluSz_SINE",81,22016911,7
486630,"chr13","22052463_22052753_AluJr_SINE",83,22052753,8
486651,"chr13","22081745_22082040_AluSg_SINE",81,22082040,8
486653,"chr13","22086577_22086853_AluY_SINE",84,22086853,8
486655,"chr13","22087594_22087903_AluSx_SINE",83,22087903,8
486657,"chr13","22091633_22091908_AluSx_SINE",82,22091908,8
486690,"chr13","22198922_22199229_AluY_SINE",85,22199229,8
486695,"chr13","22209040_22209308_AluSx_SINE",81,22209308,8
486696,"chr13","22215098_22215412_AluSz_SINE",83,22215412,8
486709,"chr13","22285661_22285882_AluY_SINE",83,22285882,8
486713,"chr13","22292956_22293258_AluSz_SINE",81,22293258,8
486716,"chr13","22311739_22312037_AluSq2_SINE",81,22312037,8
486723,"chr13","22352463_22352771_AluSz_SINE",82,22352771,8
486724,"chr13","22353011_22353214_AluY_SINE",85,22353214,8
486727,"chr13","22366317_22366628_AluY_SINE",81,22366628,8
486733,"chr13","22389222_22389518_AluY_SINE",82,22389518,8
486736,"chr13","22406266_22406547_AluY_SINE",77,22406547,8
486737,"chr13","22410086_22410386_AluY_SINE",81,22410386,8
486749,"chr13","22467035_22467342_AluY_SINE",85,22467342,8
486750,"chr13","22467397_22467668_AluSx_SINE",80,22467668,8
486759,"chr13","22531315_22531606_AluSx1_SINE",81,22531606,8
486765,"chr13","22559525_22559820_AluSz_SINE",82,22559820,9
486784,"chr13","22678476_22678798_AluSx1_SINE",86,22678798,9
486789,"chr13","22729689_22729993_AluSx1_SINE",81,22729993,9
486790,"chr13","22766942_22767238_AluY_SINE",82,22767238,9
486795,"chr13","22796702_22797011_AluSx1_SINE",81,22797011,9
486809,"chr13","22895923_22896215_AluSq2_SINE",82,22896215,9
486815,"chr13","22926620_22926898_AluY_SINE",81,22926898,9
486818,"chr13","22958459_22958746_AluSp_SINE",80,22958746,9
486845,"chr13","23141082_23141387_AluSp_SINE",80,23141387,10
486849,"chr13","23181490_23181772_AluSq2_SINE",82,23181772,10
486851,"chr13","23185031_23185273_AluY_SINE",82,23185273,10
486853,"chr13","23192922_23193233_AluY_SINE",83,23193233,10
486854,"chr13","23194087_23194389_AluY_SINE",83,23194389,10
486856,"chr13","23202194_23202499_AluSz_SINE",84,23202499,10
486859,"chr13","23230716_23230998_AluY_SINE",77,23230998,10
486860,"chr13","23231348_23231656_AluY_SINE",82,23231656,10
486865,"chr13","23250979_23251276_AluSx3_SINE",82,23251276,10
486866,"chr13","23255617_23255915_AluY_SINE",83,23255915,10
486872,"chr13","23280454_23280765_AluY_SINE",82,23280765,10
486898,"chr13","23357396_23357711_AluY_SINE",82,23357711,10
486904,"chr13","23378217_23378532_AluSq_SINE",82,23378532,10
486911,"chr13","23393577_23393820_AluSc_SINE",81,23393820,10
486913,"chr13","23396725_23397019_AluSx1_SINE",85,23397019,10
486919,"chr13","23414701_23414999_AluY_SINE",84,23414999,10
486923,"chr13","23418270_23418562_AluSx_SINE",81,23418562,10
486930,"chr13","23437246_23437550_AluSx1_SINE",81,23437550,10
486958,"chr13","23552154_23552440_AluSq2_SINE",81,23552440,10
486966,"chr13","23585888_23586182_AluY_SINE",86,23586182,11
486971,"chr13","23609251_23609545_AluSx1_SINE",75,23609545,11
486973,"chr13","23615359_23615659_AluSg_SINE",81,23615659,11
486997,"chr13","23667621_23667932_AluY_SINE",83,23667932,11
487005,"chr13","23677956_23678256_AluSz6_SINE",81,23678256,11
487018,"chr13","23715258_23715559_AluY_SINE",82,23715559,11
487022,"chr13","23730320_23730620_AluYk4_SINE",82,23730620,11
487023,"chr13","23736471_23736771_AluY_SINE",87,23736771,11
487027,"chr13","23741870_23742170_AluSx_SINE",82,23742170,11
487039,"chr13","23796682_23796985_AluSz6_SINE",83,23796985,11
487040,"chr13","23797135_23797437_AluY_SINE",82,23797437,11
487043,"chr13","23805975_23806273_AluSx_SINE",81,23806273,11
487053,"chr13","23844004_23844310_AluY_SINE",82,23844310,11
487057,"chr13","23848529_23848860_AluY_SINE",82,23848860,11
487058,"chr13","23850557_23850872_AluSx_SINE",81,23850872,11
487063,"chr13","23855191_23855479_AluJb_SINE",86,23855479,11
487073,"chr13","23915916_23916225_AluY_SINE",83,23916225,11
487083,"chr13","23943684_23943983_AluY_SINE",83,23943983,11
487098,"chr13","23972390_23972694_AluSq2_SINE",82,23972694,11
487103,"chr13","23981327_23981637_AluY_SINE",83,23981637,11
487111,"chr13","23990136_23990425_AluSx_SINE",83,23990425,11
487129,"chr13","24061176_24061468_AluSz_SINE",81,24061468,11
487142,"chr13","24082826_24083138_AluSq2_SINE",81,24083138,12
487143,"chr13","24083528_24083838_AluY_SINE",83,24083838,12
487145,"chr13","24094695_24095003_AluSx1_SINE",82,24095003,12
487157,"chr13","24122681_24122994_AluSc8_SINE",83,24122994,12
487162,"chr13","24136192_24136486_AluSx1_SINE",81,24136486,12
487164,"chr13","24139501_24139805_AluY_SINE",82,24139805,12
487167,"chr13","24160128_24160420_AluYc_SINE",82,24160420,12
487178,"chr13","24209529_24209817_AluSz_SINE",81,24209817,12
487190,"chr13","24272585_24272885_AluSc_SINE",83,24272885,12
487196,"chr13","24294737_24295025_AluYc_SINE",85,24295025,12
487205,"chr13","24330280_24330595_AluSq_SINE",81,24330595,12
487218,"chr13","24377220_24377503_AluSx_SINE",81,24377503,12
487220,"chr13","24383489_24383781_AluSg_SINE",81,24383781,12
487223,"chr13","24393866_24394172_AluSq2_SINE",81,24394172,12
487225,"chr13","24401836_24402089_AluSx_SINE",80,24402089,12
487237,"chr13","24488393_24488693_AluY_SINE",82,24488693,12
487240,"chr13","24500558_24500850_AluSx_SINE",80,24500850,12
487242,"chr13","24505002_24505294_AluY_SINE",79,24505294,12
487245,"chr13","24518523_24518807_AluSz_SINE",81,24518807,12
487251,"chr13","24542339_24542631_AluSz_SINE",81,24542631,12
487257,"chr13","24548902_24549195_AluY_SINE",81,24549195,12
487261,"chr13","24562074_24562385_AluSx1_SINE",82,24562385,12
487269,"chr13","24599936_24600204_AluSg_SINE",81,24600204,13
487280,"chr13","24659261_24659564_AluSx1_SINE",85,24659564,13
487284,"chr13","24672785_24673091_AluSc_SINE",81,24673091,13
487301,"chr13","24734379_24734682_AluSx1_SINE",79,24734682,13
487304,"chr13","24748704_24749017_AluSx_SINE",83,24749017,13
487308,"chr13","24762197_24762494_AluSx3_SINE",81,24762494,13
487323,"chr13","24811214_24811525_AluSx3_SINE",82,24811525,13
487342,"chr13","24884769_24885071_AluY_SINE",81,24885071,13
487343,"chr13","24886812_24887118_AluY_SINE",81,24887118,13
487345,"chr13","24901158_24901461_AluSg_SINE",81,24901461,13
487367,"chr13","24996755_24997044_AluSc5_SINE",81,24997044,13
487377,"chr13","25023244_25023547_AluY_SINE",82,25023547,13
487382,"chr13","25031638_25031938_AluSx1_SINE",81,25031938,13
487386,"chr13","25047029_25047362_AluJb_SINE",72,25047362,13
487394,"chr13","25065260_25065555_AluSq_SINE",82,25065555,13
487408,"chr13","25099214_25099503_AluY_SINE",83,25099503,14
487414,"chr13","25145256_25145516_AluSg7_SINE",83,25145516,14
487422,"chr13","25157223_25157502_AluSx3_SINE",82,25157502,14
487425,"chr13","25167543_25167842_AluSc_SINE",81,25167842,14
487430,"chr13","25178351_25178639_AluY_SINE",83,25178639,14
487435,"chr13","25194191_25194379_AluY_SINE",83,25194379,14
487437,"chr13","25196033_25196335_AluY_SINE",83,25196335,14
487438,"chr13","25203207_25203521_AluSq_SINE",82,25203521,14
487457,"chr13","25249210_25249503_AluSc_SINE",81,25249503,14
487463,"chr13","25269738_25270046_AluSq2_SINE",82,25270046,14
487474,"chr13","25298526_25298827_AluSx1_SINE",80,25298827,14
487475,"chr13","25299805_25300062_AluSc_SINE",84,25300062,14
487476,"chr13","25301981_25302280_AluSx3_SINE",81,25302280,14
487498,"chr13","25358846_25359144_AluSc8_SINE",83,25359144,14
487513,"chr13","25408261_25408555_AluSx_SINE",90,25408555,14
487519,"chr13","25426274_25426575_AluY_SINE",82,25426575,14
487534,"chr13","25488930_25489218_AluSx_SINE",83,25489218,14
487535,"chr13","25489659_25489940_AluSq2_SINE",82,25489940,14
487539,"chr13","25497952_25498270_AluY_SINE",87,25498270,14
487564,"chr13","25575094_25575395_AluY_SINE",81,25575395,14
487606,"chr13","25678952_25679262_AluSx1_SINE",81,25679262,15
487608,"chr13","25679981_25680292_AluSx1_SINE",81,25680292,15
487623,"chr13","25737963_25738262_AluSz_SINE",80,25738262,15
487625,"chr13","25756701_25757011_AluSz_SINE",81,25757011,15
487634,"chr13","25780744_25781011_AluSx_SINE",81,25781011,15
487640,"chr13","25799182_25799449_AluSx3_SINE",77,25799449,15
487644,"chr13","25809350_25809645_AluSq2_SINE",81,25809645,15
487645,"chr13","25810414_25810688_AluSc8_SINE",82,25810688,15
487646,"chr13","25813689_25813991_AluSq_SINE",81,25813991,15
487652,"chr13","25825143_25825458_AluSx3_SINE",85,25825458,15
487654,"chr13","25834033_25834300_AluSq2_SINE",82,25834300,15
487662,"chr13","25847663_25847962_AluSx3_SINE",82,25847962,15
487670,"chr13","25867170_25867445_AluSz6_SINE",81,25867445,15
487675,"chr13","25878659_25878967_AluSq2_SINE",94,25878967,15
487685,"chr13","25902057_25902350_AluSg_SINE",81,25902350,15
487714,"chr13","25961919_25962214_AluSx_SINE",80,25962214,15
487717,"chr13","25967551_25967853_AluSx_SINE",81,25967853,15
487721,"chr13","25982250_25982541_AluSc_SINE",81,25982541,15
487727,"chr13","25999709_26000000_AluY_SINE",84,2.6e+07,15
487732,"chr13","26007398_26007699_AluJo_SINE",81,26007699,15
487752,"chr13","26060820_26061112_AluJb_SINE",82,26061112,15
487763,"chr13","26114993_26115302_AluSz_SINE",84,26115302,16
487771,"chr13","26126122_26126424_AluSx_SINE",81,26126424,16
487785,"chr13","26221810_26222126_AluSq_SINE",84,26222126,16
487791,"chr13","26232493_26232791_AluSq2_SINE",81,26232791,16
487795,"chr13","26272362_26272671_AluJb_SINE",93,26272671,16
487798,"chr13","26294299_26294599_AluY_SINE",82,26294599,16
487804,"chr13","26314165_26314473_AluY_SINE",82,26314473,16
487808,"chr13","26329762_26330054_AluSx1_SINE",83,26330054,16
487819,"chr13","26388871_26389184_AluJb_SINE",85,26389184,16
487830,"chr13","26420031_26420332_AluSq2_SINE",81,26420332,16
487836,"chr13","26442957_26443231_AluY_SINE",82,26443231,16
487840,"chr13","26461482_26461773_AluSq_SINE",81,26461773,16
487845,"chr13","26481095_26481384_AluSx3_SINE",81,26481384,16
487850,"chr13","26512980_26513280_AluSx_SINE",81,26513280,16
487851,"chr13","26518364_26518652_AluSx_SINE",81,26518652,16
487855,"chr13","26539015_26539308_AluSx1_SINE",80,26539308,16
487861,"chr13","26587530_26587839_AluSq2_SINE",80,26587839,16
487864,"chr13","26602342_26602638_AluSg_SINE",80,26602638,17
487888,"chr13","26656918_26657225_AluJb_SINE",81,26657225,17
487890,"chr13","26663292_26663571_AluSc8_SINE",82,26663571,17
487898,"chr13","26692744_26692987_AluYc_SINE",82,26692987,17
487899,"chr13","26694648_26694924_AluSc8_SINE",82,26694924,17
487905,"chr13","26705779_26706088_AluSx1_SINE",81,26706088,17
487926,"chr13","26796807_26797045_AluJr_SINE",75,26797045,17
487929,"chr13","26807806_26808113_AluSq2_SINE",88,26808113,17
487936,"chr13","26819695_26820017_AluY_SINE",83,26820017,17
487953,"chr13","26868879_26869182_AluSc_SINE",81,26869182,17
487968,"chr13","26919518_26919819_AluSx3_SINE",82,26919819,17
487983,"chr13","26979975_26980283_AluSx1_SINE",81,26980283,17
487988,"chr13","26989855_26990156_AluSx_SINE",81,26990156,17
488011,"chr13","27076503_27076789_AluSx1_SINE",83,27076789,17
488019,"chr13","27095612_27095921_AluSx1_SINE",78,27095921,18
488023,"chr13","27099075_27099387_AluSx3_SINE",95,27099387,18
488055,"chr13","27266339_27266648_AluSz_SINE",81,27266648,18
488057,"chr13","27277792_27278081_AluSz6_SINE",81,27278081,18
488062,"chr13","27288948_27289242_AluSx3_SINE",83,27289242,18
488065,"chr13","27291770_27292080_AluSx1_SINE",81,27292080,18
488077,"chr13","27364420_27364714_AluSg_SINE",81,27364714,18
488090,"chr13","27407053_27407339_AluSp_SINE",80,27407339,18
488092,"chr13","27418576_27418886_AluSz_SINE",78,27418886,18
488096,"chr13","27422562_27422868_AluY_SINE",82,27422868,18
488101,"chr13","27466789_27467100_AluSq2_SINE",80,27467100,18
488105,"chr13","27476140_27476440_AluY_SINE",82,27476440,18
488123,"chr13","27564954_27565263_AluY_SINE",84,27565263,18
488124,"chr13","27566842_27567107_AluSx_SINE",81,27567107,18
488125,"chr13","27572055_27572344_AluSz_SINE",80,27572344,18
488126,"chr13","27582295_27582604_AluSx_SINE",79,27582604,18
488130,"chr13","27590756_27590986_AluSz6_SINE",81,27590986,18
488146,"chr13","27633659_27633921_AluSg_SINE",69,27633921,19
488154,"chr13","27658011_27658226_AluSq2_SINE",81,27658226,19
488155,"chr13","27659297_27659617_AluSx_SINE",81,27659617,19
488182,"chr13","27722530_27722812_AluSg_SINE",81,27722812,19
488188,"chr13","27730676_27730987_AluSx1_SINE",84,27730987,19
488191,"chr13","27747697_27747998_AluSz_SINE",80,27747998,19
488196,"chr13","27752916_27753227_AluSx_SINE",81,27753227,19
488219,"chr13","27784174_27784472_AluSz_SINE",80,27784472,19
488237,"chr13","27819426_27819735_AluSx3_SINE",83,27819735,19
488249,"chr13","27857592_27857878_AluSx_SINE",81,27857878,19
488252,"chr13","27860497_27860821_AluY_SINE",82,27860821,19
488260,"chr13","27877536_27877847_AluSc_SINE",85,27877847,19
488263,"chr13","27879634_27879954_AluSx1_SINE",92,27879954,19
488266,"chr13","27886854_27887160_AluSx_SINE",83,27887160,19
488276,"chr13","27907861_27908169_AluY_SINE",86,27908169,19
488291,"chr13","27935651_27935936_AluSx1_SINE",81,27935936,19
488298,"chr13","27952677_27952973_AluSq2_SINE",83,27952973,19
488306,"chr13","27976308_27976601_AluSq2_SINE",81,27976601,19
488312,"chr13","27991638_27991937_AluSx1_SINE",81,27991937,19
488319,"chr13","28022892_28023193_AluSz_SINE",83,28023193,19
488329,"chr13","28038270_28038557_AluY_SINE",85,28038557,19
488342,"chr13","28072522_28072816_AluSx_SINE",85,28072816,19
488352,"chr13","28111150_28111455_AluY_SINE",82,28111455,20
488353,"chr13","28114093_28114397_AluY_SINE",89,28114397,20
488354,"chr13","28117471_28117767_AluSx1_SINE",81,28117767,20
488364,"chr13","28159280_28159585_AluY_SINE",79,28159585,20
488365,"chr13","28164091_28164300_AluY_SINE",83,28164300,20
488374,"chr13","28204037_28204320_AluSx4_SINE",82,28204320,20
488393,"chr13","28294732_28295034_AluSx_SINE",81,28295034,20
488407,"chr13","28332331_28332581_AluSz_SINE",81,28332581,20
488414,"chr13","28339197_28339499_AluSx1_SINE",81,28339499,20
488419,"chr13","28362154_28362481_AluSx_SINE",82,28362481,20
488438,"chr13","28439537_28439821_AluSx1_SINE",81,28439821,20
488443,"chr13","28448209_28448522_AluSz_SINE",81,28448522,20
488448,"chr13","28461870_28462170_AluJb_SINE",82,28462170,20
488453,"chr13","28480738_28481043_AluY_SINE",80,28481043,20
488457,"chr13","28490608_28490904_AluY_SINE",84,28490904,20
488462,"chr13","28513518_28513827_AluSc8_SINE",82,28513827,20
488467,"chr13","28523031_28523328_AluJb_SINE",81,28523328,20
488473,"chr13","28549028_28549322_AluSg_SINE",80,28549322,20
488486,"chr13","28573413_28573702_AluSp_SINE",81,28573702,20
488490,"chr13","28580865_28581177_AluSz6_SINE",83,28581177,20
488498,"chr13","28590402_28590704_AluSq2_SINE",81,28590704,20
488515,"chr13","28612589_28612889_AluY_SINE",83,28612889,21
488555,"chr13","28662721_28663019_AluSx1_SINE",82,28663019,21
488557,"chr13","28664187_28664466_AluSx3_SINE",78,28664466,21
488576,"chr13","28688103_28688400_AluSz_SINE",81,28688400,21
488581,"chr13","28692922_28693187_AluSx3_SINE",81,28693187,21
488582,"chr13","28693271_28693528_AluSc8_SINE",81,28693528,21
488614,"chr13","28724480_28724791_AluY_SINE",94,28724791,21
488621,"chr13","28732732_28733030_AluY_SINE",82,28733030,21
488625,"chr13","28739049_28739342_AluSg_SINE",81,28739342,21
488629,"chr13","28742873_28743165_AluY_SINE",82,28743165,21
488641,"chr13","28768011_28768300_AluSx1_SINE",81,28768300,21
488653,"chr13","28790970_28791264_AluSx1_SINE",79,28791264,21
488656,"chr13","28807405_28807703_AluSz_SINE",81,28807703,21
488659,"chr13","28822657_28822930_AluJb_SINE",79,28822930,21
488667,"chr13","28834251_28834547_AluSx1_SINE",80,28834547,21
488676,"chr13","28854692_28854997_AluSz_SINE",80,28854997,21
488680,"chr13","28863736_28864037_AluY_SINE",83,28864037,21
488685,"chr13","28870451_28870749_AluSx1_SINE",81,28870749,21
488696,"chr13","28904838_28905129_AluSx_SINE",81,28905129,21
488708,"chr13","28935133_28935445_AluSx4_SINE",81,28935445,21
488709,"chr13","28937759_28938043_AluSx1_SINE",80,28938043,21
488717,"chr13","28946739_28947045_AluSc_SINE",81,28947045,21
488743,"chr13","29032060_29032361_AluSz_SINE",83,29032361,21
488751,"chr13","29075255_29075552_AluY_SINE",82,29075552,21
488754,"chr13","29082480_29082799_AluSx1_SINE",81,29082799,21
488763,"chr13","29097758_29098060_AluSc_SINE",79,29098060,22
488770,"chr13","29130496_29130754_AluSz_SINE",62,29130754,22
