"X","V1","V2","V3","End","Interval"
505568,"chr14","23275396_23275614_AluSx1_SINE",82,23275614,10
505573,"chr14","23279392_23279688_AluSp_SINE",78,23279688,10
505578,"chr14","23285418_23285738_AluY_SINE",89,23285738,10
505581,"chr14","23289729_23289955_AluSg_SINE",80,23289955,10
505591,"chr14","23302106_23302410_AluSc_SINE",81,23302410,10
505595,"chr14","23309719_23310018_AluY_SINE",84,23310018,10
505602,"chr14","23326963_23327274_AluY_SINE",82,23327274,10
505605,"chr14","23328974_23329274_AluSg_SINE",81,23329274,10
505606,"chr14","23329504_23329818_AluSz_SINE",81,23329818,10
505609,"chr14","23331868_23332182_AluSq2_SINE",81,23332182,10
505627,"chr14","23360517_23360820_AluSp_SINE",80,23360820,10
505636,"chr14","23376100_23376401_AluSz_SINE",81,23376401,10
505677,"chr14","23413080_23413386_AluSx_SINE",80,23413386,10
505684,"chr14","23421236_23421526_AluSz_SINE",81,23421526,10
505686,"chr14","23423939_23424221_AluY_SINE",82,23424221,10
505689,"chr14","23427533_23427826_AluSc_SINE",84,23427826,10
505696,"chr14","23434087_23434409_AluSz_SINE",80,23434409,10
505702,"chr14","23437626_23437936_AluY_SINE",84,23437936,10
505707,"chr14","23444787_23445073_AluY_SINE",84,23445073,10
505709,"chr14","23453300_23453586_AluSx4_SINE",80,23453586,10
505710,"chr14","23457343_23457633_AluSp_SINE",72,23457633,10
505715,"chr14","23461758_23462090_AluSg_SINE",81,23462090,10
505722,"chr14","23471077_23471373_AluY_SINE",83,23471373,10
505727,"chr14","23477079_23477389_AluSq2_SINE",81,23477389,10
505730,"chr14","23480907_23481211_AluY_SINE",82,23481211,10
505731,"chr14","23481439_23481697_AluSx3_SINE",82,23481697,10
505733,"chr14","23481960_23482261_AluSz_SINE",81,23482261,10
505734,"chr14","23482933_23483277_AluSz_SINE",80,23483277,10
505738,"chr14","23485445_23485746_AluSq2_SINE",81,23485746,10
505739,"chr14","23486097_23486374_AluSx_SINE",81,23486374,10
505749,"chr14","23496309_23496601_AluY_SINE",81,23496601,10
505766,"chr14","23515702_23516003_AluSx3_SINE",82,23516003,10
505784,"chr14","23565444_23565743_AluSz_SINE",83,23565743,10
505790,"chr14","23577815_23578108_AluJb_SINE",81,23578108,10
505804,"chr14","23614455_23614755_AluSg_SINE",82,23614755,10
505817,"chr14","23649101_23649414_AluSc8_SINE",83,23649414,11
505835,"chr14","23679708_23680008_AluSx3_SINE",82,23680008,11
505836,"chr14","23680180_23680447_AluSg_SINE",81,23680447,11
505842,"chr14","23685806_23686113_AluJb_SINE",81,23686113,11
505849,"chr14","23695557_23695860_AluY_SINE",83,23695860,11
505872,"chr14","23726081_23726391_AluSg_SINE",81,23726391,11
505882,"chr14","23741344_23741660_AluY_SINE",85,23741660,11
505901,"chr14","23787383_23787681_AluSx1_SINE",81,23787681,11
505912,"chr14","23802970_23803268_AluSq2_SINE",81,23803268,11
505915,"chr14","23806360_23806651_AluSc_SINE",81,23806651,11
505922,"chr14","23870216_23870515_AluSz_SINE",81,23870515,11
505927,"chr14","23914045_23914330_AluSx_SINE",74,23914330,11
505929,"chr14","23926510_23926815_AluSp_SINE",80,23926815,11
505949,"chr14","23970987_23971298_AluSx1_SINE",80,23971298,11
505953,"chr14","23976195_23976486_AluSx_SINE",83,23976486,11
505958,"chr14","24006066_24006387_AluSq_SINE",83,24006387,11
505975,"chr14","24060087_24060272_AluSx_SINE",86,24060272,11
505987,"chr14","24073035_24073342_AluSq2_SINE",84,24073342,11
505997,"chr14","24125114_24125426_AluSz6_SINE",81,24125426,12
505998,"chr14","24126332_24126588_AluY_SINE",82,24126588,12
506006,"chr14","24210708_24211013_AluY_SINE",82,24211013,12
506007,"chr14","24216703_24217022_AluSz_SINE",81,24217022,12
506013,"chr14","24265363_24265667_AluSx_SINE",81,24265667,12
506018,"chr14","24279544_24279844_AluSz_SINE",82,24279844,12
506044,"chr14","24453723_24454037_AluSc_SINE",93,24454037,12
506045,"chr14","24454909_24455144_AluSx_SINE",70,24455144,12
506046,"chr14","24456340_24456635_AluY_SINE",82,24456635,12
506049,"chr14","24501533_24501834_AluSc_SINE",93,24501834,12
506057,"chr14","24513495_24513789_AluSz6_SINE",82,24513789,12
506065,"chr14","24560377_24560576_AluSc_SINE",81,24560576,12
506070,"chr14","24570850_24571126_AluSx_SINE",80,24571126,12
506071,"chr14","24571152_24571458_AluSx1_SINE",83,24571458,12
506084,"chr14","24595163_24595473_AluJb_SINE",81,24595473,12
506085,"chr14","24595585_24595789_AluJb_SINE",83,24595789,12
506091,"chr14","24604030_24604309_AluSc8_SINE",82,24604309,12
506096,"chr14","24622830_24623137_AluSx1_SINE",81,24623137,13
506102,"chr14","24632801_24633072_AluSq_SINE",81,24633072,13
506104,"chr14","24637243_24637539_AluSq_SINE",82,24637539,13
506108,"chr14","24639851_24640148_AluSx1_SINE",82,24640148,13
506110,"chr14","24640490_24640790_AluSg_SINE",81,24640790,13
506111,"chr14","24643089_24643371_AluSx_SINE",80,24643371,13
506138,"chr14","24693122_24693434_AluY_SINE",84,24693434,13
506140,"chr14","24697018_24697314_AluJb_SINE",82,24697314,13
506147,"chr14","24710553_24710834_AluSz_SINE",68,24710834,13
506186,"chr14","24825711_24826005_AluSz_SINE",81,24826005,13
506190,"chr14","24829352_24829638_AluSx1_SINE",82,24829638,13
506192,"chr14","24833100_24833395_AluSx1_SINE",82,24833395,13
506193,"chr14","24840886_24841198_AluJb_SINE",79,24841198,13
506199,"chr14","24862421_24862720_AluSq2_SINE",81,24862720,13
506212,"chr14","24959523_24959826_AluSx_SINE",81,24959826,13
506246,"chr14","25314221_25314517_AluSc8_SINE",83,25314517,14
506250,"chr14","25357647_25357946_AluSc5_SINE",82,25357946,14
506251,"chr14","25366334_25366645_AluY_SINE",82,25366645,14
506273,"chr14","25493233_25493528_AluSc8_SINE",82,25493528,14
506275,"chr14","25505141_25505447_AluSx_SINE",81,25505447,14
506278,"chr14","25510245_25510562_AluSx_SINE",82,25510562,14
506281,"chr14","25524519_25524811_AluSx_SINE",81,25524811,14
506299,"chr14","25642914_25643197_AluSq2_SINE",83,25643197,15
506301,"chr14","25671315_25671572_AluY_SINE",82,25671572,15
506310,"chr14","25722818_25723105_AluY_SINE",84,25723105,15
506316,"chr14","25733945_25734237_AluSg_SINE",93,25734237,15
506317,"chr14","25764280_25764594_AluSz_SINE",84,25764594,15
506331,"chr14","25989250_25989548_AluY_SINE",82,25989548,15
506342,"chr14","26106613_26106908_AluSz6_SINE",75,26106908,15
506345,"chr14","26148760_26149025_AluSx1_SINE",81,26149025,16
506384,"chr14","26520435_26520681_AluSq4_SINE",82,26520681,16
506396,"chr14","26620791_26621004_AluSc8_SINE",82,26621004,16
506402,"chr14","26672058_26672370_AluSx3_SINE",85,26672370,17
506410,"chr14","26736699_26736989_AluY_SINE",82,26736989,17
506421,"chr14","26855557_26855830_AluY_SINE",82,26855830,17
506441,"chr14","26992954_26993256_AluY_SINE",83,26993256,17
506446,"chr14","27015943_27016227_AluSc8_SINE",82,27016227,17
506453,"chr14","27048256_27048560_AluSc_SINE",81,27048560,17
506454,"chr14","27093393_27093686_AluY_SINE",81,27093686,17
506460,"chr14","27179220_27179512_AluSx_SINE",81,27179512,18
506463,"chr14","27221296_27221600_AluY_SINE",82,27221600,18
506464,"chr14","27225636_27225950_AluSq2_SINE",83,27225950,18
506467,"chr14","27237815_27238101_AluJb_SINE",82,27238101,18
506469,"chr14","27241922_27242220_AluSg7_SINE",81,27242220,18
506476,"chr14","27267588_27267889_AluJo_SINE",81,27267889,18
506481,"chr14","27282837_27283148_AluSq2_SINE",81,27283148,18
506485,"chr14","27327963_27328247_AluSc_SINE",81,27328247,18
506488,"chr14","27350000_27350309_AluSg_SINE",80,27350309,18
506499,"chr14","27498144_27498444_AluSx_SINE",82,27498444,18
506518,"chr14","27751589_27751874_AluSx1_SINE",81,27751874,19
506530,"chr14","27820441_27820743_AluJb_SINE",79,27820743,19
506533,"chr14","27847133_27847435_AluSq2_SINE",81,27847435,19
506542,"chr14","27993759_27994078_AluY_SINE",93,27994078,19
506544,"chr14","28045887_28046181_AluSz_SINE",73,28046181,19
506554,"chr14","28139457_28139754_AluSx1_SINE",81,28139754,19
506556,"chr14","28171105_28171411_AluSq_SINE",81,28171411,20
506558,"chr14","28176417_28176727_AluSq2_SINE",81,28176727,20
506560,"chr14","28204219_28204506_AluSx3_SINE",82,28204506,20
506582,"chr14","28444285_28444600_AluSz_SINE",84,28444600,20
506591,"chr14","28566532_28566837_AluSc_SINE",80,28566837,20
506595,"chr14","28587759_28588054_AluSg7_SINE",81,28588054,20
506597,"chr14","28593022_28593337_AluSx_SINE",84,28593337,20
506600,"chr14","28595853_28596151_AluSz6_SINE",81,28596151,20
506610,"chr14","28723214_28723523_AluY_SINE",82,28723523,21
506635,"chr14","28953203_28953511_AluSz_SINE",81,28953511,21
506647,"chr14","29118547_29118858_AluY_SINE",82,29118858,21
506649,"chr14","29150311_29150621_AluJb_SINE",81,29150621,21
506653,"chr14","29168432_29168735_AluSc_SINE",84,29168735,21
506661,"chr14","29208588_29208903_AluY_SINE",82,29208903,22
506667,"chr14","29266825_29267142_AluSc8_SINE",88,29267142,22
506669,"chr14","29273706_29273982_AluSx3_SINE",82,29273982,22
506680,"chr14","29320594_29320907_AluY_SINE",82,29320907,22
506684,"chr14","29340759_29341056_AluSx3_SINE",82,29341056,22
506700,"chr14","29418434_29418725_AluY_SINE",82,29418725,22
506706,"chr14","29476352_29476648_AluSq2_SINE",81,29476648,22
506709,"chr14","29538104_29538399_AluSz_SINE",80,29538399,22
506711,"chr14","29564197_29564504_AluSc_SINE",81,29564504,22
506712,"chr14","29584213_29584510_AluYk4_SINE",82,29584510,22
506715,"chr14","29594747_29595021_AluSc8_SINE",82,29595021,22
506716,"chr14","29608168_29608457_AluSz_SINE",81,29608457,22
506722,"chr14","29636986_29637285_AluSx1_SINE",80,29637285,22
506743,"chr14","29818881_29819167_AluSc_SINE",81,29819167,23
506746,"chr14","29868643_29868942_AluSq_SINE",79,29868942,23
506748,"chr14","29873176_29873490_AluSx_SINE",80,29873490,23
506751,"chr14","29875267_29875568_AluSx3_SINE",82,29875568,23
506758,"chr14","29906317_29906627_AluSc8_SINE",82,29906627,23
506763,"chr14","29953260_29953560_AluSg_SINE",80,29953560,23
506784,"chr14","30019675_30019968_AluSz_SINE",82,30019968,23
506787,"chr14","30027053_30027349_AluY_SINE",84,30027349,23
506793,"chr14","30059996_30060282_AluSx_SINE",82,30060282,23
506812,"chr14","30126790_30127099_AluY_SINE",83,30127099,23
506816,"chr14","30157856_30158183_AluSx_SINE",82,30158183,23
506823,"chr14","30203236_30203545_AluSg4_SINE",80,30203545,24
506841,"chr14","30342279_30342592_AluSx1_SINE",82,30342592,24
506844,"chr14","30354046_30354352_AluY_SINE",83,30354352,24
506849,"chr14","30391263_30391538_AluY_SINE",82,30391538,24
506865,"chr14","30455040_30455336_AluSc_SINE",80,30455336,24
506867,"chr14","30476683_30476962_AluSz_SINE",69,30476962,24
506888,"chr14","30752470_30752800_AluSc8_SINE",82,30752800,25
506890,"chr14","30766690_30766991_AluY_SINE",86,30766991,25
506898,"chr14","30809378_30809677_AluSz_SINE",81,30809677,25
506900,"chr14","30821587_30821887_AluSx_SINE",82,30821887,25
506916,"chr14","30920917_30921228_AluSc8_SINE",82,30921228,25
506920,"chr14","30957097_30957406_AluSc5_SINE",83,30957406,25
506924,"chr14","30964375_30964685_AluSx1_SINE",80,30964685,25
506944,"chr14","31072251_31072547_AluSc_SINE",81,31072547,25
506948,"chr14","31081777_31082080_AluSx1_SINE",80,31082080,25
506954,"chr14","31100969_31101280_AluSz_SINE",83,31101280,25
506959,"chr14","31116929_31117156_AluSx_SINE",81,31117156,25
506963,"chr14","31127577_31127897_AluSx_SINE",81,31127897,25
506971,"chr14","31178498_31178737_AluJb_SINE",81,31178737,25
506974,"chr14","31186401_31186700_AluJb_SINE",82,31186700,25
506992,"chr14","31283989_31284294_AluSx_SINE",81,31284294,26
506994,"chr14","31285343_31285652_AluSx_SINE",80,31285652,26
507002,"chr14","31300084_31300374_AluSg_SINE",81,31300374,26
507010,"chr14","31325917_31326223_AluY_SINE",83,31326223,26
507020,"chr14","31362355_31362657_AluY_SINE",88,31362657,26
507034,"chr14","31403249_31403532_AluSc_SINE",81,31403532,26
507037,"chr14","31413827_31414118_AluSz_SINE",73,31414118,26
507047,"chr14","31426378_31426688_AluY_SINE",82,31426688,26
507049,"chr14","31432625_31432913_AluSz_SINE",82,31432913,26
507062,"chr14","31451018_31451327_AluSz_SINE",82,31451327,26
507098,"chr14","31484582_31484874_AluSx3_SINE",82,31484874,26
507106,"chr14","31497380_31497659_AluJb_SINE",82,31497659,26
507124,"chr14","31514112_31514407_AluSz6_SINE",81,31514407,26
507126,"chr14","31515769_31516076_AluY_SINE",83,31516076,26
507140,"chr14","31525553_31525864_AluSq2_SINE",81,31525864,26
507146,"chr14","31531891_31532189_AluY_SINE",82,31532189,26
507150,"chr14","31536722_31537024_AluSz_SINE",81,31537024,26
507154,"chr14","31540637_31540923_AluSc_SINE",81,31540923,26
507179,"chr14","31580446_31580756_AluY_SINE",82,31580756,26
507183,"chr14","31586298_31586586_AluSz_SINE",81,31586586,26
507184,"chr14","31587217_31587510_AluSg_SINE",82,31587510,26
507198,"chr14","31614591_31614892_AluSz_SINE",85,31614892,26
507203,"chr14","31618835_31619120_AluSx1_SINE",81,31619120,26
507206,"chr14","31623503_31623803_AluSx_SINE",81,31623803,26
507242,"chr14","31655611_31655915_AluSq_SINE",81,31655915,26
507245,"chr14","31656956_31657261_AluSx_SINE",87,31657261,26
507255,"chr14","31665678_31665987_AluSx4_SINE",82,31665987,26
507257,"chr14","31668700_31668945_AluSx_SINE",81,31668945,26
507258,"chr14","31670716_31671015_AluSz_SINE",81,31671015,26
507261,"chr14","31679217_31679534_AluY_SINE",89,31679534,26
507268,"chr14","31685989_31686287_AluSz6_SINE",81,31686287,26
507273,"chr14","31690276_31690574_AluSx1_SINE",81,31690574,26
507287,"chr14","31703408_31703714_AluSx1_SINE",82,31703714,26
507291,"chr14","31705587_31705891_AluSx1_SINE",81,31705891,26
507298,"chr14","31713543_31713781_AluSq2_SINE",81,31713781,26
507312,"chr14","31728450_31728759_AluSg_SINE",81,31728759,26
507316,"chr14","31734540_31734842_AluSc_SINE",81,31734842,26
507317,"chr14","31736080_31736373_AluSx1_SINE",80,31736373,26
507321,"chr14","31742847_31743158_AluSx1_SINE",81,31743158,26
507336,"chr14","31763635_31763916_AluSx3_SINE",82,31763916,27
507350,"chr14","31783148_31783447_AluSz_SINE",81,31783447,27
507354,"chr14","31787697_31787992_AluSx1_SINE",80,31787992,27
507367,"chr14","31802448_31802744_AluSx1_SINE",84,31802744,27
507369,"chr14","31804871_31805160_AluSx3_SINE",82,31805160,27
507375,"chr14","31813471_31813788_AluSx3_SINE",82,31813788,27
507386,"chr14","31832174_31832460_AluSx3_SINE",83,31832460,27
507390,"chr14","31834869_31835170_AluJb_SINE",81,31835170,27
507394,"chr14","31842534_31842835_AluSq2_SINE",83,31842835,27
507403,"chr14","31854940_31855232_AluSz6_SINE",81,31855232,27
507409,"chr14","31868753_31869054_AluSz_SINE",81,31869054,27
507414,"chr14","31876847_31877133_AluSq2_SINE",80,31877133,27
507416,"chr14","31878273_31878553_AluSx_SINE",81,31878553,27
507427,"chr14","31896725_31897024_AluSg_SINE",81,31897024,27
507430,"chr14","31900113_31900380_AluSc_SINE",81,31900380,27
507437,"chr14","31924475_31924775_AluY_SINE",82,31924775,27
507438,"chr14","31925316_31925621_AluSx_SINE",74,31925621,27
507459,"chr14","31956638_31956943_AluSg_SINE",81,31956943,27
507473,"chr14","32000332_32000635_AluSc_SINE",82,32000635,27
507476,"chr14","32002825_32003137_AluSx_SINE",81,32003137,27
507479,"chr14","32010209_32010503_AluSx1_SINE",82,32010503,27
507485,"chr14","32040664_32040955_AluSx_SINE",81,32040955,27
507494,"chr14","32060397_32060667_AluSz_SINE",80,32060667,27
507495,"chr14","32062437_32062743_AluY_SINE",83,32062743,27
507497,"chr14","32065111_32065408_AluY_SINE",82,32065408,27
507499,"chr14","32076304_32076610_AluSx_SINE",83,32076610,27
507502,"chr14","32094670_32094980_AluSq2_SINE",81,32094980,27
507511,"chr14","32124636_32124903_AluSx1_SINE",81,32124903,27
507513,"chr14","32130749_32131045_AluY_SINE",82,32131045,27
507514,"chr14","32135470_32135768_AluSx4_SINE",81,32135768,27
507515,"chr14","32144060_32144357_AluY_SINE",83,32144357,27
507519,"chr14","32163741_32164019_AluSg_SINE",81,32164019,27
507525,"chr14","32204777_32205065_AluSg_SINE",81,32205065,27
507534,"chr14","32244341_32244650_AluSq2_SINE",81,32244650,27
507537,"chr14","32251715_32251990_AluSx1_SINE",83,32251990,28
507541,"chr14","32259775_32260075_AluY_SINE",82,32260075,28
507549,"chr14","32300242_32300548_AluSx1_SINE",80,32300548,28
507551,"chr14","32303384_32303684_AluSc8_SINE",81,32303684,28
507560,"chr14","32348641_32348940_AluSc8_SINE",82,32348940,28
507572,"chr14","32407574_32407882_AluSc8_SINE",82,32407882,28
507590,"chr14","32505209_32505534_AluSz_SINE",81,32505534,28
507597,"chr14","32533547_32533826_AluSx_SINE",81,32533826,28
507604,"chr14","32570907_32571199_AluSz_SINE",81,32571199,28
507608,"chr14","32581800_32582089_AluY_SINE",81,32582089,28
507610,"chr14","32584587_32584890_AluY_SINE",85,32584890,28
507613,"chr14","32585514_32585825_AluY_SINE",86,32585825,28
507642,"chr14","32663104_32663403_AluSx_SINE",81,32663403,28
507645,"chr14","32665995_32666289_AluY_SINE",84,32666289,28
507650,"chr14","32684064_32684374_AluY_SINE",82,32684374,28
507651,"chr14","32689166_32689449_AluSx_SINE",81,32689449,28
507663,"chr14","32736833_32737144_AluY_SINE",83,32737144,28
507674,"chr14","32771962_32772262_AluSx_SINE",82,32772262,29
507676,"chr14","32788378_32788685_AluSz_SINE",80,32788685,29
507680,"chr14","32817611_32817918_AluSp_SINE",79,32817918,29
507683,"chr14","32824968_32825281_AluJb_SINE",85,32825281,29
507688,"chr14","32850260_32850560_AluSz_SINE",84,32850560,29
507704,"chr14","32943098_32943403_AluSx_SINE",81,32943403,29
507707,"chr14","32962404_32962716_AluJb_SINE",85,32962716,29
507710,"chr14","32978326_32978590_AluSx_SINE",84,32978590,29
