"X","V1","V2","V3","End","Interval"
672391,"chr20","2529002_2529314_AluSp_SINE",80,2529314,5
672396,"chr20","2536724_2537024_AluSg_SINE",73,2537024,5
672400,"chr20","2544796_2545095_AluSc8_SINE",82,2545095,5
672409,"chr20","2563139_2563421_AluSz6_SINE",81,2563421,5
672424,"chr20","2601726_2602031_AluSx3_SINE",82,2602031,5
672434,"chr20","2619551_2619840_AluSx3_SINE",82,2619840,6
672443,"chr20","2631548_2631814_AluSz_SINE",82,2631814,6
672455,"chr20","2661295_2661597_AluY_SINE",81,2661597,6
672459,"chr20","2676835_2677157_AluSz_SINE",81,2677157,6
672462,"chr20","2689549_2689848_AluSz6_SINE",81,2689848,6
672476,"chr20","2714772_2715062_AluJb_SINE",82,2715062,6
672484,"chr20","2746689_2746942_AluSx3_SINE",81,2746942,6
672487,"chr20","2753060_2753359_AluSp_SINE",80,2753359,6
672496,"chr20","2763068_2763363_AluSx1_SINE",81,2763363,6
672499,"chr20","2765239_2765550_AluJb_SINE",81,2765550,6
672510,"chr20","2787391_2787699_AluY_SINE",82,2787699,6
672535,"chr20","2832101_2832327_AluSq2_SINE",80,2832327,6
672538,"chr20","2835157_2835471_AluSz_SINE",83,2835471,6
672558,"chr20","2875351_2875651_AluY_SINE",83,2875651,6
672559,"chr20","2875718_2876029_AluSz_SINE",81,2876029,6
672568,"chr20","2881607_2881914_AluSg_SINE",81,2881914,6
672569,"chr20","2882529_2882830_AluSx_SINE",80,2882830,6
672575,"chr20","2892606_2892902_AluJb_SINE",85,2892902,6
672579,"chr20","2897593_2897887_AluSz_SINE",80,2897887,6
672581,"chr20","2903005_2903287_AluSx1_SINE",81,2903287,6
672586,"chr20","2904782_2905066_AluSg_SINE",81,2905066,6
672603,"chr20","2931734_2932044_AluY_SINE",83,2932044,6
672609,"chr20","2940895_2941188_AluY_SINE",82,2941188,6
672613,"chr20","2948224_2948512_AluJb_SINE",81,2948512,6
672618,"chr20","2953369_2953665_AluJb_SINE",83,2953665,6
672620,"chr20","2955075_2955333_AluSx1_SINE",84,2955333,6
672625,"chr20","2962724_2963005_AluSx3_SINE",79,2963005,6
672637,"chr20","2982968_2983272_AluSp_SINE",82,2983272,6
672640,"chr20","2987278_2987575_AluSz_SINE",84,2987575,6
672645,"chr20","2997111_2997393_AluSz6_SINE",73,2997393,6
672647,"chr20","3006582_3006881_AluSq2_SINE",73,3006881,6
672654,"chr20","3014640_3014931_AluSx_SINE",81,3014931,6
672659,"chr20","3032637_3032926_AluSx_SINE",80,3032926,6
672662,"chr20","3034216_3034527_AluSp_SINE",74,3034527,6
672667,"chr20","3038533_3038844_AluJb_SINE",81,3038844,6
672677,"chr20","3046831_3047141_AluSx_SINE",82,3047141,6
672684,"chr20","3053933_3054230_AluSq2_SINE",81,3054230,6
672685,"chr20","3054262_3054567_AluSq_SINE",81,3054567,6
672695,"chr20","3068330_3068636_AluSq_SINE",81,3068636,6
672711,"chr20","3085301_3085601_AluSx1_SINE",80,3085601,6
672736,"chr20","3114381_3114701_AluJb_SINE",85,3114701,7
672743,"chr20","3120007_3120359_AluSx_SINE",83,3120359,7
672746,"chr20","3121562_3121864_AluSx_SINE",81,3121864,7
672758,"chr20","3136819_3137122_AluSz6_SINE",84,3137122,7
672765,"chr20","3156522_3156798_AluSg_SINE",84,3156798,7
672772,"chr20","3162227_3162530_AluSx1_SINE",80,3162530,7
672774,"chr20","3163221_3163513_AluJb_SINE",80,3163513,7
672780,"chr20","3167626_3167933_AluSx3_SINE",82,3167933,7
672793,"chr20","3186752_3187057_AluSx1_SINE",80,3187057,7
672795,"chr20","3187732_3187979_AluJb_SINE",82,3187979,7
672810,"chr20","3201537_3201837_AluJb_SINE",81,3201837,7
672814,"chr20","3213063_3213388_AluSx1_SINE",93,3213388,7
672826,"chr20","3238356_3238674_AluSq_SINE",105,3238674,7
672836,"chr20","3248663_3248980_AluSq2_SINE",82,3248980,7
672851,"chr20","3271433_3271734_AluSx_SINE",81,3271734,7
672866,"chr20","3282606_3282885_AluSx_SINE",77,3282885,7
672867,"chr20","3288988_3289290_AluSx_SINE",82,3289290,7
672874,"chr20","3297821_3298028_AluJb_SINE",80,3298028,7
672887,"chr20","3317517_3317825_AluY_SINE",82,3317825,7
672892,"chr20","3331857_3332146_AluSq_SINE",81,3332146,7
672934,"chr20","3400309_3400606_AluSq2_SINE",82,3400606,7
672937,"chr20","3404368_3404679_AluSp_SINE",80,3404679,7
672940,"chr20","3405535_3405821_AluJb_SINE",81,3405821,7
672941,"chr20","3406140_3406436_AluSg_SINE",80,3406436,7
672961,"chr20","3431492_3431793_AluSc_SINE",80,3431793,7
672962,"chr20","3441120_3441420_AluY_SINE",82,3441420,7
672970,"chr20","3455398_3455701_AluSx3_SINE",82,3455701,7
672971,"chr20","3457225_3457524_AluSq2_SINE",82,3457524,7
672980,"chr20","3488341_3488647_AluSc_SINE",101,3488647,7
672987,"chr20","3516842_3517157_AluSz_SINE",83,3517157,7
672993,"chr20","3528965_3529267_AluSx1_SINE",82,3529267,7
673005,"chr20","3555603_3555908_AluSg_SINE",81,3555908,7
673008,"chr20","3564173_3564483_AluSc_SINE",82,3564483,7
673011,"chr20","3570603_3570896_AluSq2_SINE",82,3570896,7
673022,"chr20","3607424_3607733_AluSz_SINE",81,3607733,7
673042,"chr20","3682951_3683248_AluSx1_SINE",80,3683248,8
673050,"chr20","3695920_3696244_AluJb_SINE",82,3696244,8
673054,"chr20","3701657_3701964_AluSg_SINE",81,3701964,8
673068,"chr20","3721996_3722293_AluSz_SINE",81,3722293,8
673071,"chr20","3737716_3738009_AluSc8_SINE",82,3738009,8
673072,"chr20","3738274_3738488_AluSx4_SINE",81,3738488,8
673075,"chr20","3742652_3742946_AluSg_SINE",81,3742946,8
673076,"chr20","3743621_3743922_AluSx_SINE",81,3743922,8
673084,"chr20","3755193_3755503_AluSx_SINE",81,3755503,8
673089,"chr20","3768499_3768811_AluSz_SINE",82,3768811,8
673099,"chr20","3791207_3791514_AluSz6_SINE",81,3791514,8
673104,"chr20","3796136_3796432_AluSx1_SINE",81,3796432,8
673120,"chr20","3813261_3813557_AluSz_SINE",82,3813557,8
673134,"chr20","3824692_3824996_AluSq2_SINE",81,3824996,8
673136,"chr20","3825611_3825923_AluSz_SINE",81,3825923,8
673149,"chr20","3835533_3835831_AluSc_SINE",81,3835831,8
673164,"chr20","3849815_3850119_AluY_SINE",83,3850119,8
673176,"chr20","3861637_3861929_AluSg7_SINE",86,3861929,8
673180,"chr20","3863672_3863984_AluY_SINE",84,3863984,8
673192,"chr20","3878065_3878372_AluJb_SINE",73,3878372,8
673214,"chr20","3895942_3896239_AluSc_SINE",80,3896239,8
673218,"chr20","3905896_3906179_AluSx_SINE",81,3906179,8
673222,"chr20","3917485_3917783_AluSc_SINE",83,3917783,8
673246,"chr20","3939299_3939588_AluSx_SINE",81,3939588,8
673257,"chr20","3956531_3956733_AluSz_SINE",81,3956733,8
673266,"chr20","3967296_3967552_AluSc8_SINE",83,3967552,8
673270,"chr20","3978939_3979251_AluSx_SINE",81,3979251,8
673274,"chr20","3981631_3981937_AluSx3_SINE",81,3981937,8
673276,"chr20","3982751_3983061_AluY_SINE",83,3983061,8
673279,"chr20","3990739_3991023_AluSg_SINE",81,3991023,8
673303,"chr20","4042289_4042554_AluSx1_SINE",81,4042554,8
673307,"chr20","4060903_4061170_AluSq2_SINE",81,4061170,8
673308,"chr20","4061729_4062039_AluSx3_SINE",83,4062039,8
673331,"chr20","4100796_4101089_AluSc_SINE",82,4101089,8
673338,"chr20","4106342_4106610_AluSc5_SINE",80,4106610,8
673339,"chr20","4108814_4109131_AluSc8_SINE",82,4109131,8
673349,"chr20","4124901_4125192_AluSx_SINE",80,4125192,9
673353,"chr20","4126299_4126578_AluY_SINE",81,4126578,9
673355,"chr20","4127247_4127489_AluSx_SINE",67,4127489,9
673365,"chr20","4158681_4158983_AluSg_SINE",78,4158983,9
673373,"chr20","4171138_4171450_AluSq2_SINE",82,4171450,9
673377,"chr20","4178041_4178350_AluSx4_SINE",81,4178350,9
673383,"chr20","4182924_4183226_AluSx1_SINE",81,4183226,9
673394,"chr20","4212551_4212859_AluSx1_SINE",82,4212859,9
673412,"chr20","4324276_4324587_AluSq2_SINE",81,4324587,9
673426,"chr20","4371994_4372305_AluY_SINE",82,4372305,9
673430,"chr20","4391556_4391854_AluSz_SINE",81,4391854,9
673431,"chr20","4397619_4397907_AluSp_SINE",80,4397907,9
673434,"chr20","4408087_4408380_AluY_SINE",84,4408380,9
673436,"chr20","4411365_4411675_AluSz_SINE",81,4411675,9
673452,"chr20","4546772_4547076_AluSx_SINE",81,4547076,9
673456,"chr20","4563067_4563372_AluSx1_SINE",81,4563372,9
673459,"chr20","4569453_4569746_AluY_SINE",78,4569746,9
673462,"chr20","4578691_4578998_AluSx_SINE",80,4578998,9
673475,"chr20","4620800_4621117_AluSx1_SINE",83,4621117,10
673483,"chr20","4642368_4642677_AluYc_SINE",99,4642677,10
673490,"chr20","4660360_4660649_AluSz_SINE",81,4660649,10
673503,"chr20","4699399_4699694_AluSc8_SINE",82,4699694,10
673515,"chr20","4733556_4733860_AluSx1_SINE",81,4733860,10
673520,"chr20","4748298_4748604_AluSq2_SINE",82,4748604,10
673523,"chr20","4761330_4761640_AluSg4_SINE",85,4761640,10
673526,"chr20","4774942_4775197_AluSx1_SINE",81,4775197,10
673534,"chr20","4784995_4785283_AluSx_SINE",82,4785283,10
673549,"chr20","4822218_4822537_AluSx_SINE",80,4822537,10
673554,"chr20","4826872_4827182_AluSx_SINE",81,4827182,10
673557,"chr20","4841404_4841697_AluSx1_SINE",81,4841697,10
673559,"chr20","4848718_4849019_AluSx_SINE",81,4849019,10
673575,"chr20","4889292_4889583_AluSz6_SINE",81,4889583,10
673599,"chr20","4933671_4933969_AluSc_SINE",81,4933969,10
673624,"chr20","4957339_4957640_AluSc_SINE",85,4957640,10
673644,"chr20","4973149_4973455_AluSp_SINE",80,4973455,10
673645,"chr20","4973643_4973973_AluY_SINE",88,4973973,10
673659,"chr20","4995324_4995629_AluSc_SINE",81,4995629,10
673666,"chr20","5002224_5002540_AluSc_SINE",85,5002540,10
673711,"chr20","5043119_5043433_AluJb_SINE",88,5043433,10
673713,"chr20","5044629_5044932_AluSx_SINE",81,5044932,10
673715,"chr20","5047035_5047335_AluSx_SINE",83,5047335,10
673722,"chr20","5053213_5053521_AluSx1_SINE",81,5053521,10
673726,"chr20","5057319_5057623_AluSx_SINE",81,5057623,10
673736,"chr20","5068672_5068974_AluSx_SINE",81,5068974,10
673738,"chr20","5070063_5070372_AluSz6_SINE",81,5070372,10
673749,"chr20","5086402_5086704_AluJb_SINE",108,5086704,10
673771,"chr20","5115154_5115466_AluSq2_SINE",81,5115466,10
673785,"chr20","5144425_5144731_AluSx1_SINE",81,5144731,11
673801,"chr20","5202999_5203309_AluY_SINE",82,5203309,11
673810,"chr20","5241099_5241402_AluSx3_SINE",84,5241402,11
673813,"chr20","5250485_5250692_AluSc8_SINE",83,5250692,11
673823,"chr20","5319369_5319675_AluJb_SINE",80,5319675,11
673830,"chr20","5367794_5368094_AluSc8_SINE",82,5368094,11
673832,"chr20","5390725_5390955_AluSx_SINE",81,5390955,11
673840,"chr20","5420220_5420528_AluSx3_SINE",82,5420528,11
673853,"chr20","5461110_5461422_AluSq2_SINE",82,5461422,11
673881,"chr20","5517075_5517320_AluSc8_SINE",82,5517320,11
673892,"chr20","5543628_5543924_AluY_SINE",80,5543924,11
673894,"chr20","5549268_5549573_AluSx1_SINE",89,5549573,11
673900,"chr20","5560005_5560289_AluSx1_SINE",81,5560289,11
673905,"chr20","5568868_5569158_AluSz_SINE",81,5569158,11
673908,"chr20","5574941_5575237_AluY_SINE",86,5575237,11
673911,"chr20","5582007_5582314_AluSx_SINE",81,5582314,11
673914,"chr20","5584389_5584692_AluSz_SINE",81,5584692,11
673939,"chr20","5609969_5610280_AluSx1_SINE",81,5610280,11
673943,"chr20","5612039_5612115_AluSx3_SINE",80,5612115,11
673945,"chr20","5612670_5612941_AluSp_SINE",80,5612941,11
673961,"chr20","5627312_5627599_AluJb_SINE",80,5627599,12
673974,"chr20","5640689_5640999_AluSx_SINE",80,5640999,12
673981,"chr20","5652277_5652574_AluY_SINE",82,5652574,12
673984,"chr20","5656818_5657117_AluSx_SINE",82,5657117,12
673988,"chr20","5661281_5661596_AluSx1_SINE",81,5661596,12
673992,"chr20","5664601_5664859_AluY_SINE",85,5664859,12
673995,"chr20","5667978_5668285_AluJb_SINE",81,5668285,12
674036,"chr20","5710376_5710666_AluJb_SINE",84,5710666,12
674042,"chr20","5719098_5719394_AluSx3_SINE",83,5719394,12
674045,"chr20","5721207_5721480_AluSx4_SINE",81,5721480,12
674048,"chr20","5723492_5723803_AluSz_SINE",81,5723803,12
674052,"chr20","5725121_5725426_AluSg_SINE",82,5725426,12
674073,"chr20","5740192_5740486_AluJb_SINE",88,5740486,12
674081,"chr20","5752509_5752821_AluSq2_SINE",82,5752821,12
674085,"chr20","5756569_5756884_AluSz_SINE",81,5756884,12
674099,"chr20","5771932_5772236_AluJb_SINE",81,5772236,12
674109,"chr20","5779548_5779863_AluJb_SINE",88,5779863,12
674111,"chr20","5781717_5782021_AluSz_SINE",79,5782021,12
674116,"chr20","5790622_5790917_AluSg_SINE",81,5790917,12
674118,"chr20","5793510_5793821_AluJb_SINE",82,5793821,12
674121,"chr20","5795294_5795598_AluJb_SINE",72,5795598,12
674124,"chr20","5798721_5799021_AluSx1_SINE",81,5799021,12
674128,"chr20","5802822_5803111_AluSx1_SINE",82,5803111,12
674133,"chr20","5825446_5825743_AluSx_SINE",84,5825743,12
674136,"chr20","5833106_5833395_AluSz6_SINE",81,5833395,12
674142,"chr20","5838172_5838465_AluJb_SINE",83,5838465,12
674159,"chr20","5883106_5883408_AluSx_SINE",81,5883408,12
674166,"chr20","5899176_5899487_AluSc8_SINE",82,5899487,12
674199,"chr20","5977817_5978126_AluSp_SINE",76,5978126,12
674228,"chr20","6044790_6045092_AluSx3_SINE",82,6045092,12
674232,"chr20","6051167_6051462_AluSq2_SINE",81,6051462,12
674254,"chr20","6087562_6087871_AluSx4_SINE",81,6087871,12
674259,"chr20","6098082_6098357_AluSg_SINE",81,6098357,12
674262,"chr20","6113124_6113421_AluSx_SINE",81,6113421,12
674266,"chr20","6136313_6136618_AluSq2_SINE",82,6136618,13
674270,"chr20","6152376_6152607_AluSx1_SINE",80,6152607,13
674272,"chr20","6174530_6174838_AluSx_SINE",92,6174838,13
674275,"chr20","6198450_6198760_AluSx_SINE",81,6198760,13
674286,"chr20","6277386_6277649_AluSx1_SINE",81,6277649,13
674288,"chr20","6302584_6302889_AluY_SINE",84,6302889,13
674297,"chr20","6371240_6371532_AluY_SINE",82,6371532,13
674316,"chr20","6601896_6602196_AluJb_SINE",82,6602196,13
674327,"chr20","6693532_6693835_AluSz_SINE",82,6693835,14
674335,"chr20","6732292_6732596_AluY_SINE",83,6732596,14
674340,"chr20","6783508_6783818_AluSz_SINE",81,6783818,14
674347,"chr20","6825264_6825557_AluSx1_SINE",81,6825557,14
674354,"chr20","6865825_6866134_AluY_SINE",82,6866134,14
674357,"chr20","6877576_6877880_AluY_SINE",81,6877880,14
674364,"chr20","6904822_6905133_AluY_SINE",82,6905133,14
674365,"chr20","6907607_6907913_AluY_SINE",82,6907913,14
674396,"chr20","7139306_7139617_AluY_SINE",83,7139617,15
674409,"chr20","7234423_7234739_AluSx3_SINE",84,7234739,15
674422,"chr20","7418296_7418609_AluSq_SINE",82,7418609,15
674425,"chr20","7426289_7426597_AluSx3_SINE",83,7426597,15
674429,"chr20","7470527_7470838_AluY_SINE",82,7470838,15
674435,"chr20","7488345_7488649_AluSc8_SINE",80,7488649,15
674436,"chr20","7508969_7509271_AluSx_SINE",81,7509271,15
674473,"chr20","7771307_7771602_AluSx1_SINE",81,7771602,16
674478,"chr20","7795829_7796133_AluSx1_SINE",80,7796133,16
674481,"chr20","7820316_7820620_AluY_SINE",85,7820620,16
674486,"chr20","7857737_7858034_AluY_SINE",82,7858034,16
674489,"chr20","7872725_7873023_AluSz_SINE",81,7873023,16
674496,"chr20","7923322_7923623_AluSc_SINE",81,7923623,16
674506,"chr20","7970661_7970955_AluSg4_SINE",81,7970955,16
674517,"chr20","8104715_8105021_AluY_SINE",82,8105021,16
674536,"chr20","8266691_8266985_AluSx_SINE",80,8266985,17
674554,"chr20","8423614_8423926_AluSx3_SINE",83,8423926,17
674559,"chr20","8447579_8447887_AluSz_SINE",82,8447887,17
674568,"chr20","8494803_8495121_AluSx_SINE",81,8495121,17
674570,"chr20","8498548_8498840_AluSc_SINE",81,8498840,17
674609,"chr20","8740134_8740407_AluSp_SINE",80,8740407,18
674613,"chr20","8744529_8744824_AluSz6_SINE",83,8744824,18
674620,"chr20","8776335_8776551_AluSx1_SINE",80,8776551,18
674630,"chr20","8806862_8807170_AluY_SINE",82,8807170,18
674639,"chr20","8879172_8879398_AluY_SINE",81,8879398,18
674647,"chr20","8931528_8931827_AluSx1_SINE",81,8931827,18
674665,"chr20","9000963_9001259_AluSz_SINE",81,9001259,18
674667,"chr20","9004591_9004881_AluSz_SINE",81,9004881,18
674678,"chr20","9029141_9029439_AluY_SINE",82,9029439,18
674679,"chr20","9030641_9030932_AluSx_SINE",71,9030932,18
674681,"chr20","9033161_9033466_AluY_SINE",82,9033466,18
674691,"chr20","9108352_9108633_AluSx1_SINE",83,9108633,18
674699,"chr20","9175051_9175365_AluY_SINE",87,9175365,19
674700,"chr20","9178340_9178652_AluSq_SINE",80,9178652,19
674702,"chr20","9187519_9187779_AluSg4_SINE",80,9187779,19
674709,"chr20","9199834_9200121_AluY_SINE",82,9200121,19
674715,"chr20","9239081_9239383_AluSg_SINE",81,9239383,19
674718,"chr20","9286778_9287061_AluSx1_SINE",82,9287061,19
674725,"chr20","9328342_9328645_AluSc_SINE",79,9328645,19
674726,"chr20","9331194_9331504_AluSz6_SINE",81,9331504,19
674732,"chr20","9387138_9387440_AluY_SINE",83,9387440,19
674738,"chr20","9418731_9419042_AluYk4_SINE",82,9419042,19
674755,"chr20","9564948_9565257_AluSg_SINE",81,9565257,19
674756,"chr20","9570308_9570536_AluSq2_SINE",80,9570536,19
674775,"chr20","9697449_9697754_AluJb_SINE",82,9697754,20
674779,"chr20","9714090_9714391_AluSz_SINE",81,9714391,20
674808,"chr20","9896691_9896987_AluSc8_SINE",81,9896987,20
674812,"chr20","9904578_9904872_AluSc_SINE",81,9904872,20
674830,"chr20","10003994_10004240_AluSg4_SINE",81,10004240,20
674838,"chr20","10081128_10081411_AluSg_SINE",82,10081411,20
674839,"chr20","10088689_10088990_AluY_SINE",82,10088990,20
674842,"chr20","10097098_10097395_AluSc5_SINE",80,10097395,20
674885,"chr20","10348851_10349148_AluSp_SINE",80,10349148,21
674895,"chr20","10370467_10370782_AluSp_SINE",83,10370782,21
674900,"chr20","10390338_10390653_AluSx1_SINE",81,10390653,21
674903,"chr20","10391642_10391931_AluSc_SINE",82,10391931,21
674907,"chr20","10405418_10405727_AluSq2_SINE",82,10405727,21
674921,"chr20","10426779_10427080_AluSg4_SINE",81,10427080,21
674923,"chr20","10431809_10432107_AluSx1_SINE",81,10432107,21
674925,"chr20","10432334_10432637_AluSx3_SINE",82,10432637,21
674934,"chr20","10458546_10458846_AluSx3_SINE",81,10458846,21
674941,"chr20","10491259_10491550_AluSc_SINE",82,10491550,21
674944,"chr20","10499200_10499517_AluJb_SINE",83,10499517,21
674957,"chr20","10566218_10566538_AluSx_SINE",81,10566538,21
674958,"chr20","10573270_10573579_AluSc8_SINE",80,10573579,21
674960,"chr20","10578931_10579210_AluSx1_SINE",81,10579210,21
674967,"chr20","10656502_10656805_AluSc_SINE",81,10656805,21
674995,"chr20","10839855_10840079_AluSx4_SINE",79,10840079,22
675007,"chr20","11004776_11005095_AluSx_SINE",81,11005095,22
675031,"chr20","11217776_11218084_AluSx1_SINE",81,11218084,23
675046,"chr20","11377998_11378309_AluY_SINE",81,11378309,23
675073,"chr20","11592792_11593095_AluY_SINE",84,11593095,23
675076,"chr20","11643470_11643758_AluJb_SINE",81,11643758,23
675086,"chr20","11696432_11696686_AluSx1_SINE",81,11696686,24
675094,"chr20","11781281_11781561_AluY_SINE",82,11781561,24
675098,"chr20","11817664_11817929_AluSz_SINE",82,11817929,24
675099,"chr20","11818046_11818226_AluY_SINE",82,11818226,24
675101,"chr20","11821123_11821409_AluSc_SINE",81,11821409,24
675105,"chr20","11836851_11837169_AluSx_SINE",81,11837169,24
675109,"chr20","11865898_11866213_AluSg_SINE",82,11866213,24
675111,"chr20","11881354_11881658_AluY_SINE",86,11881658,24
675112,"chr20","11886902_11887211_AluSx_SINE",81,11887211,24
675145,"chr20","12130101_12130363_AluSz_SINE",81,12130363,24
675159,"chr20","12304567_12304869_AluY_SINE",82,12304869,25
675160,"chr20","12306551_12306856_AluY_SINE",82,12306856,25
675164,"chr20","12362527_12362840_AluSx1_SINE",81,12362840,25
675175,"chr20","12463057_12463364_AluY_SINE",84,12463364,25
675181,"chr20","12536454_12536762_AluSx3_SINE",81,12536762,25
675196,"chr20","12637835_12638140_AluSq_SINE",81,12638140,25
675200,"chr20","12677281_12677500_AluY_SINE",82,12677500,25
675204,"chr20","12711434_12711733_AluSx1_SINE",81,12711733,25
675205,"chr20","12713713_12714024_AluY_SINE",82,12714024,25
675210,"chr20","12747394_12747689_AluSz_SINE",81,12747689,26
675213,"chr20","12777141_12777438_AluSp_SINE",80,12777438,26
675220,"chr20","12839675_12839990_AluY_SINE",82,12839990,26
675240,"chr20","13021015_13021294_AluSc_SINE",82,13021294,26
675250,"chr20","13071944_13072246_AluSc_SINE",81,13072246,26
675257,"chr20","13136191_13136478_AluY_SINE",82,13136478,26
675260,"chr20","13157604_13157912_AluSz_SINE",82,13157912,26
675261,"chr20","13182401_13182698_AluSx3_SINE",82,13182698,26
675263,"chr20","13207860_13208149_AluY_SINE",82,13208149,26
675267,"chr20","13216574_13216866_AluSc_SINE",81,13216866,26
