"X","V1","V2","V3","End","Interval"
166796,"chr4","10914270_10914579_AluY_SINE",83,10914579,22
166797,"chr4","10917965_10918240_AluSx_SINE",81,10918240,22
166799,"chr4","10934289_10934592_AluY_SINE",81,10934592,22
166804,"chr4","10995738_10996033_AluSx_SINE",81,10996033,22
166812,"chr4","11056820_11057056_AluSx_SINE",64,11057056,22
166817,"chr4","11096070_11096284_AluY_SINE",85,11096284,22
166820,"chr4","11129753_11130048_AluSx_SINE",81,11130048,23
166847,"chr4","11405674_11405973_AluSz6_SINE",86,11405973,23
166853,"chr4","11457634_11457946_AluY_SINE",84,11457946,23
166855,"chr4","11473011_11473273_AluSz_SINE",80,11473273,23
166858,"chr4","11505693_11506008_AluSx4_SINE",81,11506008,23
166865,"chr4","11552803_11553114_AluY_SINE",83,11553114,23
166867,"chr4","11573648_11573974_AluSc8_SINE",99,11573974,23
166886,"chr4","11747462_11747727_AluY_SINE",86,11747727,24
166889,"chr4","11756377_11756672_AluY_SINE",84,11756672,24
166895,"chr4","11820088_11820399_AluY_SINE",82,11820399,24
166897,"chr4","11843705_11843998_AluSx3_SINE",82,11843998,24
166899,"chr4","11849801_11850084_AluSc_SINE",81,11850084,24
166906,"chr4","11918718_11919005_AluSz_SINE",81,11919005,24
166909,"chr4","11953531_11953823_AluSq2_SINE",81,11953823,24
166910,"chr4","11955134_11955437_AluSq2_SINE",82,11955437,24
166922,"chr4","12028054_12028328_AluSq2_SINE",81,12028328,24
166925,"chr4","12066611_12066886_AluY_SINE",82,12066886,24
166927,"chr4","12129512_12129821_AluSc8_SINE",82,12129821,24
166929,"chr4","12177648_12177948_AluSc_SINE",81,12177948,25
166948,"chr4","12373800_12374109_AluSc_SINE",81,12374109,25
166963,"chr4","12506953_12507239_AluSx1_SINE",80,12507239,25
166969,"chr4","12555630_12555930_AluSc_SINE",81,12555930,25
166970,"chr4","12586873_12587178_AluSx_SINE",81,12587178,25
166996,"chr4","12749487_12749766_AluSg_SINE",83,12749766,26
167009,"chr4","12826868_12827130_AluSx1_SINE",90,12827130,26
167033,"chr4","12993286_12993595_AluSx1_SINE",81,12993595,26
167040,"chr4","13031682_13031931_AluSq2_SINE",81,13031931,26
167044,"chr4","13073675_13073982_AluY_SINE",81,13073982,26
167046,"chr4","13075440_13075750_AluY_SINE",83,13075750,26
167058,"chr4","13160124_13160419_AluY_SINE",84,13160419,27
167064,"chr4","13200345_13200648_AluY_SINE",83,13200648,27
167071,"chr4","13283269_13283577_AluSq2_SINE",81,13283577,27
167073,"chr4","13316785_13317108_AluSx1_SINE",81,13317108,27
167083,"chr4","13436360_13436670_AluSx1_SINE",81,13436670,27
167091,"chr4","13490936_13491231_AluSc8_SINE",81,13491231,27
167095,"chr4","13503456_13503766_AluSx1_SINE",81,13503766,27
167102,"chr4","13516138_13516440_AluJb_SINE",80,13516440,27
167103,"chr4","13534517_13534823_AluSc_SINE",81,13534823,27
167113,"chr4","13589527_13589836_AluY_SINE",85,13589836,27
167115,"chr4","13608934_13609220_AluSq2_SINE",80,13609220,27
167116,"chr4","13626049_13626305_AluSx3_SINE",83,13626305,27
167130,"chr4","13691942_13692187_AluSq2_SINE",82,13692187,28
167142,"chr4","13788766_13789070_AluY_SINE",83,13789070,28
167144,"chr4","13806571_13806856_AluSc_SINE",81,13806856,28
167145,"chr4","13810666_13810964_AluSq2_SINE",79,13810964,28
167163,"chr4","13997323_13997625_AluSx1_SINE",81,13997625,28
167167,"chr4","14064907_14065207_AluY_SINE",82,14065207,28
167182,"chr4","14262670_14262974_AluY_SINE",82,14262974,29
167190,"chr4","14300491_14300801_AluSg_SINE",81,14300801,29
167197,"chr4","14413626_14413923_AluSq_SINE",80,14413923,29
167199,"chr4","14420363_14420668_AluSc_SINE",81,14420668,29
167204,"chr4","14488503_14488807_AluSg_SINE",81,14488807,29
167208,"chr4","14576600_14576915_AluSq_SINE",83,14576915,29
167236,"chr4","14884272_14884563_AluSc8_SINE",82,14884563,30
167270,"chr4","15161712_15162022_AluSc_SINE",81,15162022,30
167278,"chr4","15226763_15227058_AluSg_SINE",81,15227058,31
167291,"chr4","15323989_15324302_AluJb_SINE",81,15324302,31
167320,"chr4","15526063_15526372_AluY_SINE",83,15526372,31
167323,"chr4","15549381_15549692_AluSp_SINE",80,15549692,31
167331,"chr4","15572195_15572540_AluSx_SINE",82,15572540,31
167334,"chr4","15581986_15582282_AluSz6_SINE",81,15582282,31
167344,"chr4","15620510_15620794_AluJb_SINE",81,15620794,31
167347,"chr4","15628754_15629055_AluSx4_SINE",81,15629055,31
167353,"chr4","15643866_15644158_AluSx1_SINE",84,15644158,31
167360,"chr4","15666173_15666481_AluSq2_SINE",82,15666481,31
167361,"chr4","15669398_15669680_AluSp_SINE",80,15669680,31
167365,"chr4","15676277_15676571_AluY_SINE",82,15676571,32
167367,"chr4","15682011_15682316_AluSx1_SINE",87,15682316,32
167378,"chr4","15721959_15722239_AluSq2_SINE",81,15722239,32
