"X","V1","V2","V3","End","Interval"
317479,"chr8","2064554_2064852_AluY_SINE",84,2064852,4
317480,"chr8","2073470_2073785_AluSc_SINE",83,2073785,5
317486,"chr8","2099851_2100119_AluSx1_SINE",81,2100119,5
317487,"chr8","2101124_2101420_AluSx1_SINE",89,2101420,5
317492,"chr8","2125696_2125984_AluSx1_SINE",81,2125984,5
317496,"chr8","2166330_2166645_AluSq2_SINE",84,2166645,5
317500,"chr8","2211191_2211473_AluSg_SINE",79,2211473,5
317530,"chr8","2404221_2404529_AluSq2_SINE",82,2404529,5
317538,"chr8","2440804_2441093_AluSx1_SINE",89,2441093,5
317552,"chr8","2518249_2518554_AluSx1_SINE",81,2518554,5
317556,"chr8","2536098_2536404_AluY_SINE",82,2536404,5
317558,"chr8","2544021_2544297_AluSc_SINE",81,2544297,5
317560,"chr8","2550729_2551006_AluSz_SINE",76,2551006,5
317561,"chr8","2551842_2552158_AluSp_SINE",84,2552158,5
317567,"chr8","2588415_2588690_AluSz_SINE",81,2588690,6
317570,"chr8","2608462_2608768_AluSz_SINE",81,2608768,6
317571,"chr8","2629985_2630249_AluSz_SINE",76,2630249,6
317578,"chr8","2669613_2669908_AluSz_SINE",80,2669908,6
317593,"chr8","2722336_2722648_AluSq2_SINE",82,2722648,6
317611,"chr8","2800746_2801049_AluSx1_SINE",81,2801049,6
317624,"chr8","2870991_2871286_AluSx1_SINE",82,2871286,6
317632,"chr8","2941172_2941485_AluJb_SINE",81,2941485,6
317638,"chr8","2961284_2961564_AluSp_SINE",80,2961564,6
317640,"chr8","2966508_2966817_AluSx_SINE",81,2966817,6
317659,"chr8","3023770_3024085_AluSx_SINE",81,3024085,6
317676,"chr8","3075801_3076103_AluSc8_SINE",82,3076103,6
317684,"chr8","3093438_3093739_AluY_SINE",83,3093739,7
317686,"chr8","3103978_3104292_AluSx_SINE",81,3104292,7
317689,"chr8","3114561_3114861_AluSq_SINE",83,3114861,7
317733,"chr8","3368995_3369284_AluSx1_SINE",85,3369284,7
317742,"chr8","3437344_3437655_AluSx1_SINE",81,3437655,7
317746,"chr8","3464235_3464531_AluSc_SINE",82,3464531,7
317760,"chr8","3518002_3518341_AluSx1_SINE",81,3518341,7
317763,"chr8","3548606_3548918_AluSx1_SINE",82,3548918,7
317780,"chr8","3647248_3647552_AluY_SINE",82,3647552,8
317784,"chr8","3674790_3675100_AluSc8_SINE",81,3675100,8
317804,"chr8","3811887_3812183_AluSx3_SINE",83,3812183,8
317816,"chr8","3864337_3864659_AluSc8_SINE",93,3864659,8
317817,"chr8","3866122_3866431_AluY_SINE",82,3866431,8
317825,"chr8","3927893_3928178_AluY_SINE",82,3928178,8
317826,"chr8","3948433_3948740_AluSx1_SINE",81,3948740,8
317832,"chr8","3990451_3990756_AluSx3_SINE",83,3990756,8
317836,"chr8","4042430_4042684_AluSx1_SINE",82,4042684,8
317847,"chr8","4111429_4111738_AluY_SINE",83,4111738,9
317864,"chr8","4248019_4248362_AluY_SINE",82,4248362,9
317865,"chr8","4250209_4250513_AluSc_SINE",81,4250513,9
317866,"chr8","4255907_4256216_AluY_SINE",84,4256216,9
317875,"chr8","4313170_4313480_AluSx_SINE",81,4313480,9
317888,"chr8","4392274_4392582_AluY_SINE",81,4392582,9
317892,"chr8","4411661_4411960_AluSx_SINE",81,4411960,9
317899,"chr8","4446034_4446301_AluSc_SINE",81,4446301,9
317905,"chr8","4483260_4483545_AluSz_SINE",81,4483545,9
317906,"chr8","4488602_4488905_AluSg_SINE",82,4488905,9
317913,"chr8","4535663_4535950_AluSz6_SINE",81,4535950,9
317922,"chr8","4570896_4571126_AluSx1_SINE",80,4571126,9
317926,"chr8","4612382_4612663_AluSx3_SINE",82,4612663,10
317946,"chr8","4783056_4783368_AluY_SINE",83,4783368,10
317970,"chr8","4889054_4889374_AluJo_SINE",81,4889374,10
317975,"chr8","4974221_4974529_AluSc8_SINE",81,4974529,10
317985,"chr8","5020464_5020761_AluSc_SINE",81,5020761,10
317987,"chr8","5034471_5034776_AluSc_SINE",81,5034776,10
318026,"chr8","5293065_5293346_AluSz_SINE",83,5293346,11
318037,"chr8","5342355_5342640_AluSx1_SINE",81,5342640,11
318038,"chr8","5361853_5362163_AluY_SINE",82,5362163,11
318041,"chr8","5394681_5394976_AluSz_SINE",81,5394976,11
318046,"chr8","5441487_5441785_AluY_SINE",82,5441785,11
318048,"chr8","5458507_5458724_AluSx4_SINE",79,5458724,11
318057,"chr8","5529800_5530120_AluSc_SINE",81,5530120,11
318064,"chr8","5584962_5585241_AluY_SINE",82,5585241,11
318069,"chr8","5614007_5614294_AluSg_SINE",81,5614294,11
318071,"chr8","5632445_5632757_AluY_SINE",83,5632757,12
318078,"chr8","5694015_5694315_AluSx1_SINE",81,5694315,12
318101,"chr8","5856495_5856789_AluSx_SINE",81,5856789,12
318107,"chr8","5891688_5891985_AluY_SINE",82,5891985,12
318111,"chr8","5908679_5908986_AluSz_SINE",78,5908986,12
318133,"chr8","6030141_6030434_AluSx_SINE",77,6030434,12
318140,"chr8","6048088_6048380_AluSx1_SINE",83,6048380,12
318145,"chr8","6066045_6066353_AluSq_SINE",83,6066353,12
318149,"chr8","6072573_6072878_AluY_SINE",82,6072878,12
318169,"chr8","6121856_6122170_AluSc5_SINE",81,6122170,12
318172,"chr8","6126189_6126498_AluY_SINE",86,6126498,13
318176,"chr8","6133217_6133512_AluSx1_SINE",81,6133512,13
318181,"chr8","6137584_6137879_AluSp_SINE",80,6137879,13
318198,"chr8","6163055_6163346_AluSc8_SINE",82,6163346,13
318200,"chr8","6166874_6167162_AluY_SINE",83,6167162,13
318214,"chr8","6186907_6187208_AluSq2_SINE",81,6187208,13
318216,"chr8","6194018_6194299_AluSc_SINE",81,6194299,13
318218,"chr8","6195580_6195878_AluY_SINE",82,6195878,13
318234,"chr8","6222503_6222795_AluSg_SINE",81,6222795,13
318275,"chr8","6316157_6316467_AluSx1_SINE",82,6316467,13
318304,"chr8","6387746_6388052_AluSx_SINE",82,6388052,13
318308,"chr8","6412986_6413283_AluJb_SINE",82,6413283,13
318322,"chr8","6485709_6486015_AluY_SINE",83,6486015,13
318335,"chr8","6516459_6516684_AluSx_SINE",82,6516684,13
318346,"chr8","6559173_6559430_AluSc8_SINE",81,6559430,13
318348,"chr8","6573797_6574065_AluSz_SINE",83,6574065,13
318349,"chr8","6584909_6585201_AluSq2_SINE",80,6585201,13
318357,"chr8","6623480_6623820_AluY_SINE",83,6623820,13
318358,"chr8","6628266_6628555_AluSx_SINE",81,6628555,14
318384,"chr8","6759631_6759926_AluSz_SINE",81,6759926,14
318387,"chr8","6774712_6775002_AluSx3_SINE",82,6775002,14
318388,"chr8","6777095_6777397_AluSx1_SINE",81,6777397,14
318397,"chr8","6912337_6912630_AluJb_SINE",83,6912630,14
318478,"chr8","8104533_8104773_AluSx3_SINE",82,8104773,16
318479,"chr8","8105964_8106272_AluSx_SINE",81,8106272,16
318490,"chr8","8149637_8149950_AluSx1_SINE",81,8149950,16
318508,"chr8","8199711_8200011_AluY_SINE",86,8200011,17
318511,"chr8","8206765_8207097_AluY_SINE",84,8207097,17
318518,"chr8","8228382_8228667_AluSz_SINE",78,8228667,17
318519,"chr8","8228780_8229074_AluY_SINE",82,8229074,17
318520,"chr8","8229104_8229404_AluJb_SINE",81,8229404,17
318529,"chr8","8252116_8252435_AluSx1_SINE",86,8252435,17
318531,"chr8","8255064_8255340_AluSx_SINE",80,8255340,17
318535,"chr8","8260962_8261244_AluSx_SINE",80,8261244,17
318571,"chr8","8323734_8324027_AluSg_SINE",81,8324027,17
318572,"chr8","8334700_8334990_AluSq2_SINE",81,8334990,17
318591,"chr8","8390434_8390759_AluSz_SINE",84,8390759,17
318602,"chr8","8399224_8399537_AluSx_SINE",81,8399537,17
318611,"chr8","8422468_8422784_AluSz_SINE",86,8422784,17
318619,"chr8","8444058_8444351_AluSq2_SINE",81,8444351,17
318622,"chr8","8449501_8449813_AluSq2_SINE",83,8449813,17
318627,"chr8","8454006_8454330_AluSx_SINE",93,8454330,17
318630,"chr8","8470586_8470871_AluY_SINE",86,8470871,17
318633,"chr8","8478005_8478304_AluSz6_SINE",81,8478304,17
318635,"chr8","8488412_8488708_AluSz_SINE",80,8488708,17
318657,"chr8","8541271_8541530_AluSx_SINE",80,8541530,17
318659,"chr8","8546446_8546746_AluSz6_SINE",90,8546746,17
318675,"chr8","8587680_8587984_AluSx1_SINE",81,8587984,17
318678,"chr8","8589898_8590164_AluSz6_SINE",80,8590164,17
318679,"chr8","8593242_8593537_AluSz_SINE",81,8593537,17
318683,"chr8","8603535_8603844_AluSz_SINE",82,8603844,17
318694,"chr8","8625140_8625444_AluSp_SINE",80,8625444,17
318711,"chr8","8658443_8658750_AluSc8_SINE",82,8658750,17
318721,"chr8","8686914_8687206_AluSx1_SINE",81,8687206,18
318735,"chr8","8711760_8712045_AluY_SINE",82,8712045,18
318737,"chr8","8716580_8716872_AluSz_SINE",72,8716872,18
318754,"chr8","8757625_8757938_AluSz_SINE",82,8757938,18
318763,"chr8","8769488_8769793_AluSz_SINE",81,8769793,18
318767,"chr8","8778517_8778801_AluSx1_SINE",81,8778801,18
318784,"chr8","8805352_8805663_AluSz_SINE",82,8805663,18
318795,"chr8","8832689_8832988_AluSz_SINE",81,8832988,18
318814,"chr8","8863014_8863303_AluYc_SINE",74,8863303,18
318821,"chr8","8879898_8880209_AluSx1_SINE",81,8880209,18
318822,"chr8","8881303_8881609_AluSx3_SINE",84,8881609,18
318824,"chr8","8886851_8887140_AluSz_SINE",83,8887140,18
318828,"chr8","8902466_8902767_AluY_SINE",81,8902767,18
318831,"chr8","8906567_8906875_AluSx1_SINE",81,8906875,18
318838,"chr8","8922924_8923224_AluY_SINE",82,8923224,18
318852,"chr8","8955747_8956051_AluSx_SINE",81,8956051,18
318859,"chr8","8972187_8972475_AluY_SINE",83,8972475,18
318864,"chr8","8988872_8989186_AluY_SINE",83,8989186,18
318872,"chr8","9004480_9004810_AluSg_SINE",105,9004810,18
318887,"chr8","9054579_9054843_AluSq2_SINE",81,9054843,18
318907,"chr8","9109754_9110052_AluY_SINE",85,9110052,18
318909,"chr8","9125333_9125635_AluY_SINE",84,9125635,18
318912,"chr8","9144646_9144964_AluYb8_SINE",81,9144964,18
318914,"chr8","9158044_9158312_AluY_SINE",82,9158312,18
318924,"chr8","9181374_9181672_AluSx4_SINE",82,9181672,19
318925,"chr8","9187639_9187964_AluSz_SINE",77,9187964,19
318935,"chr8","9224400_9224657_AluSc5_SINE",81,9224657,19
318942,"chr8","9242711_9243019_AluY_SINE",82,9243019,19
318950,"chr8","9260921_9261221_AluY_SINE",83,9261221,19
318953,"chr8","9267304_9267594_AluSc5_SINE",81,9267594,19
318973,"chr8","9314340_9314639_AluY_SINE",84,9314639,19
318977,"chr8","9322745_9323051_AluSx1_SINE",81,9323051,19
318987,"chr8","9346707_9346968_AluY_SINE",83,9346968,19
318995,"chr8","9357936_9358239_AluSx3_SINE",82,9358239,19
318997,"chr8","9362255_9362571_AluY_SINE",92,9362571,19
319006,"chr8","9374523_9374702_AluSx_SINE",81,9374702,19
319008,"chr8","9378128_9378422_AluSz_SINE",81,9378422,19
319018,"chr8","9386358_9386658_AluSc_SINE",80,9386658,19
319024,"chr8","9393135_9393441_AluY_SINE",83,9393441,19
319025,"chr8","9396889_9397204_AluY_SINE",83,9397204,19
319031,"chr8","9423089_9423396_AluY_SINE",88,9423396,19
319034,"chr8","9428970_9429271_AluY_SINE",82,9429271,19
319035,"chr8","9432599_9432885_AluY_SINE",82,9432885,19
319040,"chr8","9444907_9445211_AluY_SINE",85,9445211,19
319058,"chr8","9533516_9533822_AluSq2_SINE",81,9533822,19
319067,"chr8","9593028_9593333_AluY_SINE",82,9593333,19
319086,"chr8","9670650_9670941_AluSz_SINE",83,9670941,19
319089,"chr8","9672285_9672581_AluJb_SINE",81,9672581,19
319090,"chr8","9680734_9681031_AluSq2_SINE",80,9681031,20
319094,"chr8","9682933_9683184_AluSx1_SINE",81,9683184,20
319114,"chr8","9726177_9726470_AluSx1_SINE",83,9726470,20
319116,"chr8","9727620_9727910_AluY_SINE",82,9727910,20
319128,"chr8","9787495_9787800_AluSx1_SINE",82,9787800,20
319156,"chr8","9862670_9862902_AluSx1_SINE",81,9862902,20
319157,"chr8","9864467_9864774_AluY_SINE",83,9864774,20
319160,"chr8","9874494_9874794_AluSz_SINE",81,9874794,20
319162,"chr8","9878954_9879246_AluSz_SINE",81,9879246,20
319189,"chr8","10008871_10009183_AluY_SINE",89,10009183,20
319209,"chr8","10127156_10127460_AluY_SINE",82,10127460,20
319231,"chr8","10265764_10266060_AluJb_SINE",86,10266060,21
319235,"chr8","10289934_10290242_AluSq_SINE",83,10290242,21
319238,"chr8","10307317_10307608_AluSx1_SINE",81,10307608,21
319239,"chr8","10309818_10310131_AluSx1_SINE",82,10310131,21
319244,"chr8","10325761_10326102_AluSx_SINE",81,10326102,21
319249,"chr8","10364889_10365174_AluSg_SINE",81,10365174,21
319250,"chr8","10371326_10371624_AluSq2_SINE",82,10371624,21
319255,"chr8","10387697_10388002_AluSg4_SINE",81,10388002,21
319256,"chr8","10393414_10393700_AluY_SINE",82,10393700,21
319267,"chr8","10439408_10439652_AluSz6_SINE",83,10439652,21
319268,"chr8","10443450_10443760_AluSg7_SINE",82,10443760,21
319275,"chr8","10475054_10475365_AluY_SINE",82,10475365,21
319301,"chr8","10592474_10592753_AluSq_SINE",81,10592753,21
319304,"chr8","10605619_10605934_AluY_SINE",82,10605934,21
319313,"chr8","10657980_10658279_AluSz_SINE",81,10658279,21
319317,"chr8","10707418_10707726_AluSx_SINE",81,10707726,22
319327,"chr8","10823897_10824220_AluY_SINE",83,10824220,22
319328,"chr8","10831085_10831394_AluJb_SINE",85,10831394,22
319333,"chr8","10857913_10858217_AluSz_SINE",79,10858217,22
319335,"chr8","10863341_10863646_AluSx1_SINE",81,10863646,22
319356,"chr8","10957550_10957864_AluJb_SINE",82,10957864,22
319370,"chr8","11018137_11018451_AluSg_SINE",85,11018451,22
319410,"chr8","11177955_11178264_AluSz_SINE",85,11178264,22
319428,"chr8","11256299_11256594_AluYc_SINE",82,11256594,23
319442,"chr8","11336001_11336305_AluSx_SINE",81,11336305,23
319445,"chr8","11348698_11349014_AluSx1_SINE",81,11349014,23
319451,"chr8","11370163_11370475_AluSx1_SINE",84,11370475,23
319454,"chr8","11383254_11383580_AluSx1_SINE",81,11383580,23
319460,"chr8","11393897_11394214_AluSz_SINE",98,11394214,23
319469,"chr8","11446365_11446667_AluSq2_SINE",82,11446667,23
319506,"chr8","11618824_11619115_AluSp_SINE",80,11619115,23
319517,"chr8","11637889_11638190_AluSz_SINE",80,11638190,23
319525,"chr8","11657490_11657799_AluSq_SINE",82,11657799,23
319532,"chr8","11682236_11682542_AluY_SINE",82,11682542,23
319541,"chr8","11700138_11700445_AluSq2_SINE",80,11700445,24
319558,"chr8","11727618_11727920_AluSx_SINE",83,11727920,24
319560,"chr8","11729107_11729399_AluSg7_SINE",81,11729399,24
319576,"chr8","11753794_11754087_AluSg_SINE",81,11754087,24
319603,"chr8","11827450_11827755_AluSx_SINE",83,11827755,24
319609,"chr8","11858583_11858891_AluSx1_SINE",81,11858891,24
319616,"chr8","11887355_11887634_AluSx3_SINE",82,11887634,24
319634,"chr8","12177711_12177973_AluSc8_SINE",82,12177973,24
319647,"chr8","12401027_12401332_AluSz_SINE",80,12401332,25
319660,"chr8","12420549_12420859_AluSg_SINE",81,12420859,25
319663,"chr8","12431236_12431531_AluSz6_SINE",81,12431531,25
319675,"chr8","12475348_12475651_AluSx1_SINE",78,12475651,25
319678,"chr8","12478691_12478977_AluSg_SINE",81,12478977,25
319683,"chr8","12495135_12495438_AluY_SINE",83,12495438,25
319684,"chr8","12496118_12496381_AluSz_SINE",82,12496381,25
319694,"chr8","12538106_12538426_AluSx3_SINE",82,12538426,25
319696,"chr8","12539803_12540087_AluSz6_SINE",82,12540087,25
319697,"chr8","12555425_12555727_AluSc8_SINE",82,12555727,25
319703,"chr8","12617578_12617871_AluSx_SINE",83,12617871,25
319705,"chr8","12619776_12620077_AluSg_SINE",81,12620077,25
319706,"chr8","12624654_12624970_AluSx1_SINE",91,12624970,25
319708,"chr8","12643705_12643999_AluJb_SINE",82,12643999,25
319711,"chr8","12658241_12658547_AluY_SINE",82,12658547,25
319719,"chr8","12688949_12689260_AluJb_SINE",84,12689260,25
319720,"chr8","12691091_12691394_AluSx_SINE",86,12691394,25
319727,"chr8","12709518_12709799_AluSx1_SINE",80,12709799,25
319737,"chr8","12755233_12755548_AluSz6_SINE",81,12755548,26
319743,"chr8","12764429_12764672_AluSz_SINE",81,12764672,26
319761,"chr8","12801908_12802205_AluSx_SINE",83,12802205,26
319763,"chr8","12810250_12810545_AluSg_SINE",81,12810545,26
319764,"chr8","12810851_12811115_AluSz_SINE",83,12811115,26
319768,"chr8","12820980_12821271_AluJb_SINE",79,12821271,26
319776,"chr8","12843364_12843670_AluSx_SINE",81,12843670,26
319782,"chr8","12867355_12867661_AluJb_SINE",92,12867661,26
319785,"chr8","12871179_12871479_AluSg_SINE",80,12871479,26
319793,"chr8","12882746_12883039_AluSq2_SINE",79,12883039,26
319796,"chr8","12896001_12896285_AluSx4_SINE",81,12896285,26
319805,"chr8","12911476_12911779_AluY_SINE",84,12911779,26
319822,"chr8","12932151_12932436_AluSz_SINE",81,12932436,26
319843,"chr8","12967111_12967440_AluSq_SINE",82,12967440,26
319849,"chr8","12982480_12982785_AluSz_SINE",81,12982785,26
319858,"chr8","13018313_13018594_AluY_SINE",82,13018594,26
319864,"chr8","13033807_13034098_AluY_SINE",83,13034098,26
319869,"chr8","13048733_13049020_AluSx_SINE",81,13049020,26
319871,"chr8","13054835_13055154_AluY_SINE",80,13055154,26
319879,"chr8","13072812_13073109_AluSz_SINE",81,13073109,26
319885,"chr8","13095813_13096047_AluJb_SINE",82,13096047,26
319909,"chr8","13161042_13161334_AluSx_SINE",81,13161334,26
319910,"chr8","13163064_13163356_AluJb_SINE",81,13163356,26
319911,"chr8","13164310_13164615_AluSx1_SINE",81,13164615,26
319913,"chr8","13178766_13179075_AluSc_SINE",81,13179075,26
319916,"chr8","13197706_13198009_AluSx1_SINE",81,13198009,26
319918,"chr8","13203056_13203367_AluSx1_SINE",82,13203367,26
319926,"chr8","13226338_13226587_AluSz_SINE",79,13226587,27
319940,"chr8","13282084_13282365_AluY_SINE",83,13282365,27
319941,"chr8","13288711_13289021_AluY_SINE",82,13289021,27
319945,"chr8","13304177_13304465_AluSq2_SINE",82,13304465,27
319959,"chr8","13367673_13367946_AluSq2_SINE",84,13367946,27
319972,"chr8","13468936_13469232_AluSc_SINE",82,13469232,27
319977,"chr8","13497148_13497471_AluY_SINE",95,13497471,27
319978,"chr8","13500010_13500318_AluSx_SINE",80,13500318,27
319996,"chr8","13610959_13611258_AluSg_SINE",81,13611258,27
320003,"chr8","13667384_13667666_AluY_SINE",81,13667666,27
320010,"chr8","13709017_13709327_AluY_SINE",82,13709327,27
320013,"chr8","13724744_13725074_AluY_SINE",82,13725074,28
320019,"chr8","13743627_13743925_AluY_SINE",81,13743925,28
320020,"chr8","13744690_13744990_AluSx1_SINE",84,13744990,28
320023,"chr8","13773320_13773625_AluSx1_SINE",80,13773625,28
320028,"chr8","13800588_13800889_AluSx1_SINE",85,13800889,28
320033,"chr8","13846606_13846923_AluSq_SINE",81,13846923,28
320043,"chr8","13928030_13928336_AluY_SINE",82,13928336,28
320045,"chr8","13964443_13964754_AluY_SINE",82,13964754,28
320048,"chr8","13979505_13979808_AluY_SINE",82,13979808,28
320049,"chr8","13982708_13983035_AluY_SINE",83,13983035,28
320053,"chr8","14016291_14016577_AluSx1_SINE",80,14016577,28
320062,"chr8","14067975_14068275_AluSq2_SINE",85,14068275,28
320082,"chr8","14185290_14185501_AluSc_SINE",81,14185501,28
320085,"chr8","14216131_14216417_AluSg7_SINE",81,14216417,28
320097,"chr8","14310328_14310622_AluSz_SINE",81,14310622,29
320099,"chr8","14331164_14331461_AluY_SINE",83,14331461,29
320111,"chr8","14433133_14433444_AluSx_SINE",80,14433444,29
320132,"chr8","14583498_14583786_AluSc8_SINE",83,14583786,29
320135,"chr8","14612220_14612538_AluJb_SINE",90,14612538,29
320141,"chr8","14642137_14642422_AluSp_SINE",88,14642422,29
320147,"chr8","14687340_14687618_AluY_SINE",82,14687618,29
320158,"chr8","14747485_14747742_AluSg_SINE",81,14747742,30
320159,"chr8","14753999_14754284_AluSx1_SINE",81,14754284,30
320164,"chr8","14784153_14784447_AluSc5_SINE",81,14784447,30
320166,"chr8","14786481_14786799_AluSg_SINE",82,14786799,30
320171,"chr8","14832560_14832841_AluSc8_SINE",82,14832841,30
320175,"chr8","14851810_14852118_AluSq_SINE",81,14852118,30
320180,"chr8","14872926_14873224_AluYc3_SINE",82,14873224,30
320190,"chr8","14949267_14949561_AluJb_SINE",82,14949561,30
320203,"chr8","14974598_14974880_AluYc_SINE",82,14974880,30
320214,"chr8","15022518_15022794_AluSg_SINE",81,15022794,30
320216,"chr8","15034228_15034537_AluY_SINE",82,15034537,30
320221,"chr8","15060337_15060642_AluSx1_SINE",80,15060642,30
320222,"chr8","15063961_15064255_AluSg7_SINE",81,15064255,30
320223,"chr8","15073719_15074028_AluY_SINE",83,15074028,30
320224,"chr8","15075315_15075533_AluSz_SINE",80,15075533,30
320229,"chr8","15100147_15100440_AluSc_SINE",81,15100440,30
320233,"chr8","15109846_15110148_AluSg_SINE",81,15110148,30
320236,"chr8","15125183_15125485_AluY_SINE",83,15125485,30
320242,"chr8","15141984_15142290_AluSx1_SINE",81,15142290,30
320246,"chr8","15174904_15175146_AluSx1_SINE",81,15175146,30
320249,"chr8","15204065_15204337_AluSc5_SINE",81,15204337,30
320255,"chr8","15223694_15223999_AluSx1_SINE",85,15223999,30
320257,"chr8","15226526_15226828_AluY_SINE",82,15226828,30
320264,"chr8","15247513_15247829_AluY_SINE",83,15247829,31
320267,"chr8","15263242_15263558_AluY_SINE",82,15263558,31
320290,"chr8","15359995_15360299_AluY_SINE",83,15360299,31
320293,"chr8","15365468_15365779_AluSz_SINE",79,15365779,31
320305,"chr8","15391870_15392171_AluY_SINE",82,15392171,31
320309,"chr8","15408188_15408463_AluSx_SINE",81,15408463,31
320318,"chr8","15474647_15474946_AluSg_SINE",81,15474946,31
320320,"chr8","15489218_15489515_AluSx3_SINE",84,15489515,31
320321,"chr8","15496019_15496333_AluSz_SINE",81,15496333,31
320324,"chr8","15506812_15507113_AluY_SINE",82,15507113,31
320325,"chr8","15512108_15512328_AluSx_SINE",81,15512328,31
320329,"chr8","15573482_15573783_AluSz_SINE",81,15573783,31
320338,"chr8","15629315_15629621_AluY_SINE",83,15629621,31
320357,"chr8","15742501_15742794_AluY_SINE",79,15742794,32
320361,"chr8","15753482_15753770_AluSc8_SINE",82,15753770,32
320369,"chr8","15787372_15787670_AluSx_SINE",81,15787670,32
320389,"chr8","15934022_15934315_AluY_SINE",83,15934315,32
320393,"chr8","15958170_15958478_AluY_SINE",82,15958478,32
320397,"chr8","15972404_15972698_AluSp_SINE",82,15972698,32
320400,"chr8","15977604_15977888_AluSc8_SINE",82,15977888,32
320403,"chr8","15994122_15994401_AluSc_SINE",81,15994401,32
320404,"chr8","15999557_15999870_AluSc5_SINE",80,15999870,32
320425,"chr8","16219059_16219373_AluY_SINE",87,16219373,32
320428,"chr8","16272892_16273203_AluSq2_SINE",82,16273203,33
320433,"chr8","16327156_16327410_AluSg_SINE",81,16327410,33
320438,"chr8","16355384_16355689_AluY_SINE",80,16355689,33
320445,"chr8","16429093_16429352_AluSx1_SINE",80,16429352,33
320462,"chr8","16538942_16539173_AluSz_SINE",81,16539173,33
320484,"chr8","16648932_16649232_AluSx1_SINE",81,16649232,33
320496,"chr8","16711592_16711893_AluSx3_SINE",83,16711893,33
320503,"chr8","16748772_16749085_AluSq_SINE",81,16749085,34
320510,"chr8","16777877_16778180_AluY_SINE",82,16778180,34
320519,"chr8","16830447_16830754_AluY_SINE",78,16830754,34
320522,"chr8","16844745_16845049_AluSg7_SINE",85,16845049,34
320530,"chr8","16878635_16878942_AluY_SINE",83,16878942,34
320543,"chr8","16917805_16918120_AluSz_SINE",85,16918120,34
320554,"chr8","17000993_17001297_AluSx1_SINE",81,17001297,34
320555,"chr8","17004286_17004577_AluSx1_SINE",81,17004577,34
320562,"chr8","17040267_17040570_AluSx_SINE",82,17040570,34
320566,"chr8","17054133_17054432_AluSx_SINE",84,17054432,34
320579,"chr8","17112702_17112993_AluSq2_SINE",81,17112993,34
320587,"chr8","17144901_17145199_AluY_SINE",86,17145199,34
320589,"chr8","17160227_17160519_AluSq2_SINE",79,17160519,34
320606,"chr8","17227142_17227453_AluY_SINE",82,17227453,34
320613,"chr8","17266685_17266995_AluSx_SINE",81,17266995,35
320617,"chr8","17285088_17285389_AluY_SINE",82,17285389,35
320623,"chr8","17300620_17300921_AluSx_SINE",81,17300921,35
320628,"chr8","17314833_17315146_AluY_SINE",82,17315146,35
320631,"chr8","17324774_17325077_AluSg_SINE",79,17325077,35
320633,"chr8","17342269_17342574_AluSc_SINE",81,17342574,35
320645,"chr8","17388082_17388380_AluSz_SINE",81,17388380,35
320646,"chr8","17389454_17389768_AluSx_SINE",83,17389768,35
320660,"chr8","17436426_17436728_AluSg7_SINE",81,17436728,35
320661,"chr8","17439817_17440109_AluSx3_SINE",81,17440109,35
320677,"chr8","17468137_17468425_AluSz_SINE",81,17468425,35
320683,"chr8","17482655_17482958_AluSc5_SINE",81,17482958,35
320707,"chr8","17557688_17557990_AluSq2_SINE",82,17557990,35
