"X","V1","V2","V3","End","Interval"
516,"chr1","1796754_1797032_AluSc8_SINE",82,1797032,4
522,"chr1","1800342_1800653_AluY_SINE",84,1800653,4
523,"chr1","1801302_1801599_AluSx1_SINE",79,1801599,4
529,"chr1","1806619_1806931_AluSz6_SINE",82,1806931,4
541,"chr1","1817468_1817765_AluSx1_SINE",87,1817765,4
542,"chr1","1818142_1818451_AluY_SINE",90,1818451,4
549,"chr1","1834121_1834434_AluSc_SINE",81,1834434,4
550,"chr1","1834945_1835256_AluY_SINE",84,1835256,4
560,"chr1","1844080_1844380_AluSc8_SINE",82,1844380,4
593,"chr1","1923196_1923491_AluY_SINE",83,1923491,4
597,"chr1","1926657_1926950_AluSz_SINE",81,1926950,4
608,"chr1","1935658_1935965_AluSx1_SINE",81,1935965,4
611,"chr1","1938342_1938606_AluSz_SINE",82,1938606,4
616,"chr1","1941565_1941891_AluY_SINE",85,1941891,4
617,"chr1","1942697_1943007_AluSz_SINE",85,1943007,4
618,"chr1","1943763_1944071_AluSz6_SINE",80,1944071,4
625,"chr1","1957992_1958301_AluY_SINE",82,1958301,4
627,"chr1","1966159_1966463_AluSc_SINE",80,1966463,4
632,"chr1","1975806_1976118_AluJr_SINE",81,1976118,4
637,"chr1","1990052_1990358_AluSz_SINE",81,1990358,4
639,"chr1","1994745_1995051_AluJb_SINE",81,1995051,4
650,"chr1","2030087_2030419_AluY_SINE",82,2030419,4
651,"chr1","2033741_2034070_AluY_SINE",82,2034070,4
654,"chr1","2044130_2044430_AluSq2_SINE",83,2044430,5
658,"chr1","2049775_2050075_AluY_SINE",82,2050075,5
677,"chr1","2118731_2119042_AluSx1_SINE",80,2119042,5
681,"chr1","2131236_2131544_AluSx1_SINE",82,2131544,5
689,"chr1","2149087_2149397_AluY_SINE",82,2149397,5
690,"chr1","2149681_2149982_AluSx_SINE",81,2149982,5
696,"chr1","2154840_2155150_AluSx_SINE",81,2155150,5
698,"chr1","2156899_2157206_AluSz_SINE",81,2157206,5
713,"chr1","2194332_2194639_AluSx1_SINE",82,2194639,5
738,"chr1","2303068_2303364_AluSp_SINE",80,2303364,5
748,"chr1","2380647_2380938_AluSx1_SINE",82,2380938,5
771,"chr1","2554344_2554618_AluSc_SINE",82,2554618,6
773,"chr1","2578781_2579072_AluSc8_SINE",92,2579072,6
778,"chr1","2731734_2732030_AluJb_SINE",81,2732030,6
780,"chr1","2754913_2755222_AluSg_SINE",81,2755222,6
782,"chr1","2755828_2756139_AluSx1_SINE",81,2756139,6
784,"chr1","2761522_2761831_AluYc3_SINE",82,2761831,6
802,"chr1","3213844_3214147_AluSx1_SINE",81,3214147,7
805,"chr1","3270741_3271043_AluSx_SINE",81,3271043,7
807,"chr1","3307398_3307691_AluSq2_SINE",81,3307691,7
813,"chr1","3365035_3365338_AluSg_SINE",83,3365338,7
814,"chr1","3365861_3366169_AluJb_SINE",81,3366169,7
817,"chr1","3402213_3402525_AluY_SINE",83,3402525,7
825,"chr1","3546013_3546289_AluSz_SINE",79,3546289,7
826,"chr1","3552102_3552394_AluJb_SINE",81,3552394,7
827,"chr1","3554123_3554421_AluJb_SINE",73,3554421,7
829,"chr1","3570452_3570763_AluSx1_SINE",81,3570763,8
836,"chr1","3617090_3617357_AluSx_SINE",64,3617357,8
838,"chr1","3636500_3636779_AluSx_SINE",81,3636779,8
845,"chr1","3668173_3668464_AluY_SINE",82,3668464,8
847,"chr1","3672622_3672928_AluSg7_SINE",82,3672928,8
855,"chr1","3683401_3683702_AluSc_SINE",81,3683702,8
857,"chr1","3697269_3697561_AluSc_SINE",81,3697561,8
860,"chr1","3699702_3700000_AluSq2_SINE",81,3700000,8
866,"chr1","3710932_3711203_AluSz_SINE",80,3711203,8
867,"chr1","3711336_3711641_AluSz_SINE",81,3711641,8
879,"chr1","3729818_3730107_AluSx_SINE",75,3730107,8
880,"chr1","3730134_3730431_AluSx3_SINE",82,3730431,8
881,"chr1","3733612_3733917_AluSx_SINE",92,3733917,8
882,"chr1","3740661_3740948_AluSp_SINE",80,3740948,8
885,"chr1","3747055_3747369_AluY_SINE",85,3747369,8
909,"chr1","3788695_3788995_AluSc_SINE",81,3788995,8
912,"chr1","3793892_3794192_AluSz_SINE",81,3794192,8
914,"chr1","3798158_3798447_AluSx3_SINE",92,3798447,8
919,"chr1","3801133_3801434_AluSx1_SINE",81,3801434,8
937,"chr1","4019335_4019643_AluSx_SINE",81,4019643,8
938,"chr1","4020462_4020805_AluSx_SINE",80,4020805,8
943,"chr1","4043839_4044150_AluSz_SINE",81,4044150,8
944,"chr1","4048855_4049148_AluSq_SINE",81,4049148,8
948,"chr1","4063217_4063517_AluSz_SINE",81,4063517,8
955,"chr1","4103985_4104274_AluY_SINE",86,4104274,9
960,"chr1","4114423_4114722_AluSc8_SINE",87,4114722,9
965,"chr1","4176790_4177081_AluSc_SINE",81,4177081,9
980,"chr1","4255913_4256188_AluSc_SINE",81,4256188,9
991,"chr1","4292444_4292752_AluY_SINE",82,4292752,9
1018,"chr1","4517858_4518161_AluSq2_SINE",81,4518161,9
1021,"chr1","4531351_4531651_AluSq2_SINE",81,4531651,9
1036,"chr1","4622190_4622489_AluSz_SINE",81,4622489,10
1048,"chr1","4681475_4681754_AluSx_SINE",81,4681754,10
1065,"chr1","4840681_4840906_AluSx_SINE",77,4840906,10
1074,"chr1","4945349_4945646_AluSg_SINE",81,4945646,10
1075,"chr1","4953116_4953422_AluY_SINE",78,4953422,10
1083,"chr1","4994037_4994326_AluSx3_SINE",83,4994326,10
1085,"chr1","5021831_5022138_AluSc_SINE",82,5022138,10
1088,"chr1","5056425_5056708_AluSq_SINE",81,5056708,10
1097,"chr1","5130758_5131054_AluSx_SINE",81,5131054,11
1104,"chr1","5162499_5162717_AluSx_SINE",83,5162717,11
1113,"chr1","5235561_5235885_AluY_SINE",67,5235885,11
1122,"chr1","5284444_5284664_AluSc_SINE",81,5284664,11
1129,"chr1","5322730_5323014_AluSg_SINE",81,5323014,11
1130,"chr1","5339587_5339897_AluY_SINE",82,5339897,11
1136,"chr1","5367814_5368127_AluSx_SINE",83,5368127,11
1139,"chr1","5376168_5376470_AluSq2_SINE",80,5376470,11
1143,"chr1","5392857_5393170_AluSg7_SINE",81,5393170,11
1146,"chr1","5408545_5408819_AluSg_SINE",81,5408819,11
1154,"chr1","5472819_5473117_AluSx_SINE",79,5473117,11
1159,"chr1","5552391_5552698_AluSc8_SINE",83,5552698,11
1164,"chr1","5598672_5598973_AluJb_SINE",82,5598973,11
1167,"chr1","5643854_5644165_AluSc5_SINE",81,5644165,12
1172,"chr1","5656223_5656536_AluY_SINE",85,5656536,12
1174,"chr1","5670137_5670431_AluSx_SINE",81,5670431,12
1178,"chr1","5699727_5700017_AluSz6_SINE",72,5700017,12
1187,"chr1","5754515_5754803_AluJb_SINE",81,5754803,12
1206,"chr1","5872056_5872366_AluSc8_SINE",83,5872366,12
1238,"chr1","6032934_6033244_AluSz_SINE",81,6033244,12
1242,"chr1","6044313_6044610_AluSx_SINE",82,6044610,12
1244,"chr1","6068399_6068697_AluSx_SINE",81,6068697,12
1251,"chr1","6089093_6089363_AluSc8_SINE",84,6089363,12
1254,"chr1","6097930_6098236_AluY_SINE",85,6098236,12
1260,"chr1","6116113_6116404_AluSz_SINE",81,6116404,12
1264,"chr1","6123090_6123375_AluSx3_SINE",86,6123375,12
1270,"chr1","6148279_6148606_AluJb_SINE",105,6148606,13
1277,"chr1","6175090_6175297_AluY_SINE",96,6175297,13
1278,"chr1","6178173_6178463_AluJb_SINE",83,6178463,13
1280,"chr1","6179208_6179457_AluY_SINE",83,6179457,13
1287,"chr1","6197182_6197466_AluJb_SINE",80,6197466,13
1329,"chr1","6282198_6282503_AluSz_SINE",83,6282503,13
1330,"chr1","6283158_6283466_AluSx3_SINE",82,6283466,13
1331,"chr1","6285922_6286144_AluJb_SINE",81,6286144,13
1332,"chr1","6286172_6286468_AluSx1_SINE",81,6286468,13
1346,"chr1","6296844_6297136_AluY_SINE",83,6297136,13
1347,"chr1","6297515_6297810_AluSq2_SINE",83,6297810,13
1354,"chr1","6349147_6349459_AluSx1_SINE",81,6349459,13
1364,"chr1","6379256_6379552_AluSx1_SINE",81,6379552,13
1367,"chr1","6385177_6385477_AluY_SINE",82,6385477,13
1372,"chr1","6395108_6395412_AluSp_SINE",77,6395412,13
1382,"chr1","6416696_6416992_AluSx1_SINE",83,6416992,13
1393,"chr1","6429052_6429340_AluSx_SINE",78,6429340,13
1407,"chr1","6438959_6439253_AluY_SINE",82,6439253,13
1414,"chr1","6442932_6443237_AluSq2_SINE",81,6443237,13
1415,"chr1","6443249_6443546_AluY_SINE",82,6443546,13
1417,"chr1","6448168_6448468_AluY_SINE",82,6448468,13
1424,"chr1","6451277_6451578_AluSx_SINE",81,6451578,13
1432,"chr1","6466205_6466511_AluY_SINE",82,6466511,13
1435,"chr1","6467853_6468145_AluSx_SINE",81,6468145,13
1441,"chr1","6472477_6472780_AluY_SINE",82,6472780,13
1449,"chr1","6491386_6491717_AluSx_SINE",103,6491717,13
1456,"chr1","6512947_6513253_AluSx1_SINE",82,6513253,13
1459,"chr1","6518708_6519007_AluSx_SINE",81,6519007,13
1469,"chr1","6541641_6541943_AluSc8_SINE",82,6541943,13
1470,"chr1","6542751_6543066_AluSx_SINE",81,6543066,13
1472,"chr1","6547167_6547476_AluSx1_SINE",80,6547476,13
1477,"chr1","6570370_6570664_AluSg7_SINE",81,6570664,13
1482,"chr1","6575305_6575597_AluSc8_SINE",82,6575597,13
1485,"chr1","6578338_6578648_AluSp_SINE",80,6578648,13
1492,"chr1","6584798_6585098_AluY_SINE",82,6585098,13
1493,"chr1","6587023_6587328_AluSx1_SINE",82,6587328,13
1516,"chr1","6610097_6610390_AluSc8_SINE",82,6610390,13
1527,"chr1","6618945_6619252_AluY_SINE",84,6619252,13
1531,"chr1","6620760_6621067_AluY_SINE",84,6621067,13
1533,"chr1","6622229_6622527_AluY_SINE",82,6622527,13
1534,"chr1","6626669_6626953_AluYk4_SINE",82,6626953,13
1536,"chr1","6631607_6631879_AluSz6_SINE",81,6631879,13
1539,"chr1","6635745_6636053_AluY_SINE",84,6636053,14
1546,"chr1","6654480_6654777_AluY_SINE",86,6654777,14
1550,"chr1","6660106_6660402_AluJb_SINE",81,6660402,14
1552,"chr1","6666210_6666505_AluJb_SINE",82,6666505,14
1571,"chr1","6686615_6686925_AluSx_SINE",89,6686925,14
1578,"chr1","6699388_6699691_AluSx_SINE",83,6699691,14
1583,"chr1","6707138_6707442_AluSq_SINE",82,6707442,14
1584,"chr1","6707597_6707903_AluSc_SINE",81,6707903,14
1590,"chr1","6712490_6712713_AluSq2_SINE",81,6712713,14
1612,"chr1","6747414_6747716_AluY_SINE",83,6747716,14
1616,"chr1","6753894_6754196_AluSx1_SINE",81,6754196,14
1629,"chr1","6769890_6770195_AluSx1_SINE",81,6770195,14
1631,"chr1","6771646_6771926_AluSx1_SINE",81,6771926,14
1633,"chr1","6773357_6773666_AluSx1_SINE",81,6773666,14
1637,"chr1","6779509_6779813_AluJb_SINE",80,6779813,14
1641,"chr1","6783111_6783378_AluSc8_SINE",84,6783378,14
1642,"chr1","6785455_6785751_AluSx1_SINE",80,6785751,14
1644,"chr1","6787134_6787456_AluSx1_SINE",92,6787456,14
1645,"chr1","6788324_6788618_AluSc_SINE",81,6788618,14
1649,"chr1","6793453_6793659_AluSg_SINE",81,6793659,14
1651,"chr1","6795419_6795733_AluY_SINE",83,6795733,14
1661,"chr1","6804595_6804898_AluJb_SINE",81,6804898,14
1668,"chr1","6812057_6812350_AluSq2_SINE",82,6812350,14
1673,"chr1","6818415_6818725_AluSx_SINE",82,6818725,14
1698,"chr1","6857428_6857743_AluSx_SINE",82,6857743,14
1706,"chr1","6878117_6878426_AluSx1_SINE",81,6878426,14
1716,"chr1","6902698_6903014_AluSx_SINE",83,6903014,14
1726,"chr1","6940443_6940749_AluJb_SINE",81,6940749,14
1731,"chr1","6961821_6962099_AluSx_SINE",80,6962099,14
1735,"chr1","6993333_6993619_AluSz_SINE",81,6993619,14
1741,"chr1","7027019_7027321_AluSx_SINE",80,7027321,14
1746,"chr1","7047223_7047524_AluSx_SINE",83,7047524,14
1762,"chr1","7089279_7089574_AluY_SINE",83,7089574,14
1765,"chr1","7092015_7092324_AluSx1_SINE",81,7092324,14
1771,"chr1","7100783_7101081_AluSc_SINE",79,7101081,14
1778,"chr1","7140611_7140811_AluSx1_SINE",81,7140811,15
1786,"chr1","7190015_7190298_AluSx_SINE",83,7190298,15
1790,"chr1","7195164_7195477_AluSq_SINE",82,7195477,15
1792,"chr1","7207199_7207499_AluY_SINE",86,7207499,15
1817,"chr1","7291434_7291732_AluSx1_SINE",81,7291732,15
1824,"chr1","7316337_7316644_AluY_SINE",83,7316644,15
1825,"chr1","7322339_7322630_AluSq2_SINE",81,7322630,15
1826,"chr1","7334919_7335235_AluSx1_SINE",81,7335235,15
1827,"chr1","7344276_7344559_AluSg_SINE",81,7344559,15
1831,"chr1","7391020_7391293_AluSx1_SINE",81,7391293,15
1833,"chr1","7414197_7414508_AluY_SINE",83,7414508,15
1837,"chr1","7437735_7438007_AluSz_SINE",82,7438007,15
1848,"chr1","7509548_7509859_AluSz_SINE",81,7509859,15
1849,"chr1","7522324_7522614_AluSx_SINE",80,7522614,15
1850,"chr1","7544567_7544862_AluY_SINE",82,7544862,15
1871,"chr1","7679712_7679963_AluSz_SINE",81,7679963,16
1876,"chr1","7698418_7698715_AluSx_SINE",82,7698715,16
1893,"chr1","7768108_7768409_AluJb_SINE",81,7768409,16
1900,"chr1","7789174_7789475_AluSz_SINE",84,7789475,16
1907,"chr1","7801672_7801912_AluSx1_SINE",81,7801912,16
1911,"chr1","7805304_7805602_AluSx1_SINE",80,7805602,16
1913,"chr1","7807966_7808271_AluSz_SINE",81,7808271,16
1914,"chr1","7815103_7815412_AluSz_SINE",82,7815412,16
1923,"chr1","7838973_7839284_AluY_SINE",82,7839284,16
1926,"chr1","7856374_7856674_AluSz_SINE",77,7856674,16
1927,"chr1","7857412_7857721_AluSx_SINE",81,7857721,16
1928,"chr1","7859383_7859690_AluSq2_SINE",82,7859690,16
1937,"chr1","7882836_7883137_AluJr_SINE",81,7883137,16
1943,"chr1","7906147_7906449_AluY_SINE",81,7906449,16
1949,"chr1","7915366_7915626_AluSq_SINE",81,7915626,16
1968,"chr1","7949844_7950136_AluY_SINE",83,7950136,16
1975,"chr1","7956762_7957056_AluSx_SINE",83,7957056,16
1977,"chr1","7958531_7958801_AluY_SINE",84,7958801,16
1987,"chr1","7971680_7971977_AluSx1_SINE",80,7971977,16
1988,"chr1","7972511_7972772_AluSx3_SINE",83,7972772,16
1989,"chr1","7973819_7974073_AluY_SINE",83,7974073,16
1990,"chr1","7974899_7975113_AluJb_SINE",82,7975113,16
1996,"chr1","7979285_7979581_AluSx_SINE",81,7979581,16
1999,"chr1","7981445_7981732_AluSg7_SINE",84,7981732,16
2001,"chr1","7982954_7983260_AluSx1_SINE",81,7983260,16
2004,"chr1","7984404_7984681_AluSx_SINE",81,7984681,16
2007,"chr1","7988669_7988947_AluSz6_SINE",68,7988947,16
2008,"chr1","7989211_7989526_AluSx_SINE",82,7989526,16
2022,"chr1","8006568_8006863_AluSx_SINE",81,8006863,16
2023,"chr1","8008448_8008731_AluSx_SINE",81,8008731,16
2028,"chr1","8017928_8018240_AluSz_SINE",81,8018240,16
2050,"chr1","8039935_8040237_AluY_SINE",84,8040237,16
2054,"chr1","8047029_8047337_AluSz6_SINE",80,8047337,16
2057,"chr1","8048113_8048409_AluSx1_SINE",81,8048409,16
2058,"chr1","8048434_8048733_AluSg4_SINE",82,8048733,16
2078,"chr1","8067557_8067863_AluSp_SINE",81,8067863,16
2085,"chr1","8090979_8091285_AluSq2_SINE",82,8091285,16
2091,"chr1","8097727_8098058_AluSx1_SINE",81,8098058,16
2099,"chr1","8106664_8106966_AluSz_SINE",79,8106966,16
2101,"chr1","8110814_8111090_AluSx4_SINE",80,8111090,16
2104,"chr1","8113228_8113520_AluSx3_SINE",82,8113520,16
2107,"chr1","8115499_8115806_AluSx1_SINE",81,8115806,16
2111,"chr1","8118719_8119024_AluSq2_SINE",81,8119024,16
2121,"chr1","8128290_8128568_AluSx_SINE",81,8128568,16
2122,"chr1","8132151_8132330_AluSz_SINE",81,8132330,16
2132,"chr1","8148100_8148375_AluSq2_SINE",81,8148375,17
2133,"chr1","8148569_8148882_AluSx_SINE",81,8148882,17
2166,"chr1","8199347_8199674_AluSz6_SINE",100,8199674,17
2177,"chr1","8208568_8208866_AluSz_SINE",84,8208866,17
2178,"chr1","8209905_8210211_AluSz_SINE",81,8210211,17
2184,"chr1","8220462_8220763_AluSg7_SINE",81,8220763,17
2191,"chr1","8230855_8231061_AluSx1_SINE",81,8231061,17
2194,"chr1","8233405_8233704_AluY_SINE",82,8233704,17
2195,"chr1","8234122_8234422_AluSz_SINE",81,8234422,17
2212,"chr1","8251887_8252196_AluSx_SINE",81,8252196,17
2213,"chr1","8252305_8252606_AluSg4_SINE",82,8252606,17
2221,"chr1","8264057_8264369_AluSx_SINE",81,8264369,17
2225,"chr1","8267221_8267513_AluSz_SINE",81,8267513,17
2227,"chr1","8270115_8270430_AluJb_SINE",81,8270430,17
2228,"chr1","8274154_8274466_AluSx_SINE",81,8274466,17
2235,"chr1","8283343_8283660_AluSx1_SINE",80,8283660,17
2259,"chr1","8305387_8305688_AluSx3_SINE",82,8305688,17
2274,"chr1","8318159_8318454_AluY_SINE",83,8318454,17
2275,"chr1","8318611_8318918_AluJb_SINE",85,8318918,17
2290,"chr1","8332842_8333119_AluSx_SINE",81,8333119,17
2291,"chr1","8333731_8333957_AluJb_SINE",81,8333957,17
2295,"chr1","8337474_8337665_AluSx1_SINE",81,8337665,17
2317,"chr1","8359142_8359436_AluSx1_SINE",81,8359436,17
2321,"chr1","8365124_8365423_AluSx3_SINE",81,8365423,17
2325,"chr1","8366992_8367303_AluSx1_SINE",81,8367303,17
2333,"chr1","8380420_8380700_AluJb_SINE",82,8380700,17
2339,"chr1","8392571_8392870_AluSx1_SINE",80,8392870,17
2342,"chr1","8400972_8401278_AluSc8_SINE",82,8401278,17
2356,"chr1","8461918_8462226_AluSc_SINE",79,8462226,17
2358,"chr1","8463885_8464187_AluSc_SINE",81,8464187,17
2361,"chr1","8473398_8473703_AluJb_SINE",82,8473703,17
2363,"chr1","8474324_8474627_AluSc_SINE",92,8474627,17
2382,"chr1","8535152_8535450_AluSz_SINE",81,8535450,17
2385,"chr1","8541180_8541473_AluSc_SINE",80,8541473,17
2387,"chr1","8545139_8545429_AluSp_SINE",80,8545429,17
2388,"chr1","8545856_8546157_AluSc_SINE",81,8546157,17
2399,"chr1","8564630_8564927_AluSx3_SINE",82,8564927,17
2416,"chr1","8610610_8610906_AluSx1_SINE",82,8610906,17
2417,"chr1","8613954_8614253_AluSz_SINE",81,8614253,17
2420,"chr1","8626398_8626703_AluSg7_SINE",81,8626703,17
2426,"chr1","8636947_8637249_AluY_SINE",82,8637249,17
2431,"chr1","8648900_8649206_AluSx1_SINE",81,8649206,18
2445,"chr1","8670973_8671273_AluSc8_SINE",83,8671273,18
2452,"chr1","8698842_8699131_AluY_SINE",82,8699131,18
2458,"chr1","8713484_8713775_AluYc_SINE",82,8713775,18
2463,"chr1","8718535_8718842_AluSc8_SINE",82,8718842,18
2474,"chr1","8746039_8746341_AluJb_SINE",82,8746341,18
2496,"chr1","8786864_8787163_AluSx_SINE",81,8787163,18
2498,"chr1","8787542_8787850_AluSc_SINE",81,8787850,18
2502,"chr1","8793887_8794192_AluSx1_SINE",82,8794192,18
2510,"chr1","8820084_8820385_AluSq_SINE",82,8820385,18
2515,"chr1","8826317_8826635_AluSz_SINE",81,8826635,18
2521,"chr1","8832551_8832859_AluSx1_SINE",83,8832859,18
2534,"chr1","8847605_8847908_AluSx1_SINE",81,8847908,18
2576,"chr1","8893860_8894161_AluY_SINE",88,8894161,18
2579,"chr1","8895226_8895525_AluSq2_SINE",80,8895525,18
2585,"chr1","8902600_8902907_AluSc8_SINE",81,8902907,18
2601,"chr1","8921968_8922223_AluSx1_SINE",83,8922223,18
2618,"chr1","8946089_8946391_AluSx1_SINE",81,8946391,18
2622,"chr1","8948487_8948780_AluSq2_SINE",79,8948780,18
2626,"chr1","8952919_8953220_AluY_SINE",72,8953220,18
2633,"chr1","8960707_8961002_AluSg_SINE",80,8961002,18
2634,"chr1","8961327_8961610_AluSq2_SINE",80,8961610,18
2636,"chr1","8963300_8963614_AluSz_SINE",81,8963614,18
2651,"chr1","8979650_8979927_AluSx1_SINE",81,8979927,18
2678,"chr1","9012204_9012495_AluSz_SINE",81,9012495,18
2694,"chr1","9025664_9025959_AluSx1_SINE",80,9025959,18
2698,"chr1","9029986_9030294_AluSx1_SINE",81,9030294,18
2701,"chr1","9032451_9032773_AluY_SINE",82,9032773,18
2704,"chr1","9035322_9035630_AluSc_SINE",82,9035630,18
2706,"chr1","9037478_9037756_AluSc_SINE",80,9037756,18
2708,"chr1","9038414_9038725_AluY_SINE",82,9038725,18
2719,"chr1","9050377_9050677_AluSx1_SINE",85,9050677,18
2724,"chr1","9054819_9055129_AluSx1_SINE",81,9055129,18
2727,"chr1","9056846_9057136_AluSq2_SINE",83,9057136,18
2753,"chr1","9105664_9105952_AluSq2_SINE",81,9105952,18
2758,"chr1","9112062_9112364_AluSc_SINE",81,9112364,18
2771,"chr1","9124828_9125130_AluSg_SINE",81,9125130,18
2785,"chr1","9139530_9139845_AluSx_SINE",82,9139845,19
2788,"chr1","9143600_9143907_AluSq2_SINE",83,9143907,19
2800,"chr1","9169445_9169752_AluSz_SINE",82,9169752,19
2804,"chr1","9173720_9174011_AluSz_SINE",80,9174011,19
2816,"chr1","9190545_9190845_AluSx_SINE",83,9190845,19
2822,"chr1","9196236_9196538_AluY_SINE",84,9196538,19
2834,"chr1","9206471_9206757_AluSz_SINE",83,9206757,19
2843,"chr1","9219744_9220040_AluSq2_SINE",80,9220040,19
2844,"chr1","9225912_9226214_AluSx_SINE",82,9226214,19
2855,"chr1","9238230_9238535_AluSz_SINE",81,9238535,19
2869,"chr1","9270207_9270509_AluSp_SINE",82,9270509,19
2881,"chr1","9284275_9284580_AluSz_SINE",81,9284580,19
2896,"chr1","9297291_9297591_AluSx1_SINE",81,9297591,19
2899,"chr1","9314132_9314439_AluSz_SINE",81,9314439,19
2906,"chr1","9336442_9336740_AluSz_SINE",82,9336740,19
2908,"chr1","9345047_9345265_AluSg_SINE",72,9345265,19
2909,"chr1","9347857_9348151_AluSx1_SINE",82,9348151,19
2921,"chr1","9389559_9389781_AluSx_SINE",77,9389781,19
2928,"chr1","9403841_9404146_AluY_SINE",85,9404146,19
2929,"chr1","9408002_9408296_AluSx1_SINE",81,9408296,19
2940,"chr1","9439461_9439739_AluJb_SINE",81,9439739,19
2954,"chr1","9458843_9459158_AluSx1_SINE",81,9459158,19
2956,"chr1","9461350_9461666_AluSz_SINE",82,9461666,19
2957,"chr1","9462597_9462895_AluSx_SINE",78,9462895,19
2964,"chr1","9469475_9469718_AluSx_SINE",80,9469718,19
2966,"chr1","9475079_9475371_AluSz_SINE",81,9475371,19
2983,"chr1","9507524_9507835_AluSq_SINE",83,9507835,19
2992,"chr1","9523810_9524108_AluY_SINE",82,9524108,19
2993,"chr1","9524240_9524562_AluSx1_SINE",95,9524562,19
3010,"chr1","9540526_9540818_AluSz_SINE",80,9540818,19
3019,"chr1","9548128_9548440_AluSx3_SINE",83,9548440,19
3042,"chr1","9567951_9568244_AluJb_SINE",81,9568244,19
